t,CLK,CLK/CYC,per,PER,tim,TIM,PER/TIM,cwo,CWO,pdp1,PDP1,vri,VRI,clk,CRY
1098.999998,45.22737853,23.43243845,26.265071,22.65603345,31.92234468,27.04721087,22.14143545,3.003289008,1.60266543,23.38912441,29.5178399,10.4888623,9.681078197,18.55602492,40.14852801
1099.000029,45.22742476,23.43234527,26.26497679,22.6560129,31.92227994,27.04718606,22.14144475,3.00327783,1.602667771,23.38910457,29.51783988,10.48884127,9.681082565,18.55604311,40.14842991
1099.00006,45.22747099,23.43225209,26.26488258,22.65599234,31.9222152,27.04716126,22.14145405,3.003266652,1.602670112,23.38908474,29.51783987,10.48882023,9.681086934,18.5560613,40.14834163
1099.000091,45.22751722,23.4321589,26.26478836,22.65597179,31.92215046,27.04713645,22.14146336,3.003255474,1.602672453,23.3890649,29.51783985,10.4887992,9.681091302,18.5560795,40.14825129
1099.000122,45.22756344,23.43206572,26.26469415,22.65595123,31.92208572,27.04711164,22.14147266,3.003244296,1.602674794,23.38904506,29.51783983,10.48877816,9.681095671,18.55609769,40.14816094
1099.000152,45.22760967,23.43197253,26.26459994,22.65593067,31.92202097,27.04708683,22.14148196,3.003233118,1.602677135,23.38902522,29.51783982,10.48875713,9.681100039,18.55611588,40.1480706
1099.000183,45.2276559,23.43187934,26.26450573,22.65591012,31.92195623,27.04706202,22.14149126,3.00322194,1.602679475,23.38900538,29.5178398,10.48873609,9.681104407,18.55613407,40.14798026
1099.000338,45.22788704,23.43141341,26.26403467,22.65580733,31.92163251,27.04693796,22.14153775,3.003166048,1.602691179,23.38890617,29.51783971,10.48863091,9.681126245,18.55622503,40.14752861
1099.000493,45.22811819,23.43094748,26.2635636,22.65570452,31.92130877,27.04681387,22.14158422,3.003110153,1.602702881,23.38880695,29.5178396,10.48852572,9.68114808,18.55631599,40.14707703
1099.000647,45.22834933,23.43048153,26.26309252,22.65560171,31.92098502,27.04668976,22.14163069,3.003054257,1.602714583,23.38870773,29.51783948,10.48842054,9.681169912,18.55640695,40.14662552
1099.000802,45.22858048,23.43001558,26.26262144,22.65549889,31.92066126,27.04656564,22.14167714,3.002998358,1.602726284,23.38860849,29.51783935,10.48831534,9.68119174,18.5564979,40.14617408
1099.001575,45.22973621,23.42768576,26.26026595,22.65498461,31.91904226,27.04594466,22.14190918,3.002718832,1.602784779,23.38811219,29.51783852,10.48778933,9.68130083,18.55695265,40.14391793
1099.002348,45.23089196,23.42535579,26.2579103,22.65447007,31.91742296,27.04532314,22.1421409,3.002439251,1.602843254,23.38761566,29.51783738,10.48726323,9.681409836,18.55740734,40.14166352
1099.003122,45.23204772,23.42302568,26.2555545,22.65395527,31.91580335,27.04470108,22.14237227,3.002159615,1.602901712,23.38711892,29.51783594,10.48673705,9.681518756,18.55786198,40.13941087
1099.003895,45.2332035,23.42069544,26.25319855,22.6534402,31.91418343,27.04407847,22.14260331,3.001879925,1.60296015,23.38662196,29.5178342,10.48621077,9.681627592,18.55831656,40.13715996
1099.007761,45.23898262,23.40904209,26.24141652,22.65086084,31.90607919,27.04095726,22.14375344,3.000480657,1.603252066,23.38413383,29.51782098,10.4835781,9.682170499,18.56058872,40.12593159
1099.011627,45.24476211,23.39738526,26.22963069,22.64827485,31.89796724,27.03782241,22.14489517,2.99908003,1.603543517,23.38164019,29.51780021,10.48094326,9.682711286,18.56285957,40.11474685
1099.015493,45.25054196,23.38572493,26.21784109,22.64568222,31.88984759,27.03467392,22.14602848,2.997678048,1.603834503,23.37914105,29.5177719,10.47830625,9.683249953,18.56512911,40.10360567
1099.019359,45.25632217,23.37406113,26.20604771,22.64308295,31.88172024,27.03151179,22.14715338,2.996274714,1.604125024,23.37663641,29.51773605,10.47566707,9.683786499,18.56739735,40.09250804
1099.038689,45.2852283,23.31569031,26.14702464,22.62998732,31.84096849,27.01549614,22.15265188,2.989237917,1.605570632,23.36403083,29.51744372,10.4624388,9.68643741,18.5787188,40.03767132
1099.058019,45.31414223,23.25723399,26.08790882,22.61672671,31.80002588,26.99913821,22.15794068,2.982167932,1.607004534,23.35128824,29.51696309,10.44915685,9.689035255,18.59000709,39.98391647
1099.077349,45.34306303,23.19869337,26.02870154,22.60330184,31.75889363,26.98243725,22.1630202,2.975065253,1.608426671,23.33840905,29.51629434,10.43582161,9.691579995,18.60126185,39.93123811
1099.096679,45.3719898,23.14006967,25.96940407,22.58971342,31.71757293,26.96539261,22.16789088,2.967930374,1.609836984,23.32539367,29.51543769,10.42243346,9.694071591,18.6124827,39.87963091
1099.13182,45.42459069,23.03328341,25.8613749,22.56459318,31.64197353,26.93352363,22.17621228,2.954878342,1.612370442,23.30138431,29.51339963,10.39795966,9.69846505,18.63279404,39.78853593
1099.166962,45.47720273,22.92623391,25.7530596,22.5389391,31.56576266,26.90051504,22.18384777,2.941724453,1.614864288,23.27692876,29.51074246,10.37331462,9.702682554,18.65298985,39.70093184
1099.202104,45.52982035,22.81892861,25.64446591,22.51275555,31.4889477,26.86636595,22.19080028,2.928471643,1.617318193,23.25202958,29.50746754,10.34850068,9.706723933,18.67306793,39.61678709
1099.237245,45.58243803,22.71137502,25.53560167,22.48604692,31.41153607,26.83107648,22.19707287,2.915122833,1.619731839,23.22668941,29.50357628,10.32352021,9.710589041,18.69302609,39.53607033
1099.273533,45.63676609,22.60006082,25.42291101,22.45792082,31.33098125,26.79344046,22.20283983,2.901240965,1.622181636,23.20006274,29.49891283,10.29755268,9.714395098,18.71350704,39.45628543
1099.309821,45.69108217,22.48849836,25.30994892,22.42924449,31.24980642,26.75459219,22.20788877,2.887263023,1.624587852,23.17297167,29.49359544,10.27141269,9.718012959,18.73385541,39.38008876
1099.346109,45.74538014,22.37669613,25.19672417,22.40002291,31.16801991,26.71453514,22.21222339,2.873192178,1.626950175,23.14541922,29.48762588,10.24510286,9.721442543,18.75406882,39.30744676
1099.382397,45.79965386,22.26466269,25.08324553,22.37026107,31.08563007,26.67327362,22.21584756,2.859031584,1.629268305,23.11740847,29.48100598,10.21862581,9.724683796,18.77414493,39.23832616
1099.42172,45.85843261,22.14300766,24.95999905,22.33740583,30.99567769,26.62720719,22.21897737,2.843588896,1.631730102,23.0865411,29.47310041,10.18974845,9.727983503,18.79574252,39.16736158
1099.461043,45.91716788,22.02110235,24.83647613,22.30392854,30.90503748,26.57974032,22.22128275,2.828048465,1.63413932,23.05514327,29.46443592,10.16068118,9.731062029,18.8171732,39.10045206
1099.500366,45.97585187,21.89895794,24.71268811,22.26983569,30.81372027,26.53088182,22.22276905,2.812414229,1.636495627,23.02321907,29.45501514,10.13142736,9.733919413,18.83843407,39.03755668
1099.539689,46.03447676,21.77658569,24.58864641,22.23513385,30.72173695,26.48064137,22.22344175,2.796690096,1.638798712,22.99077268,29.44484078,10.10199036,9.736555728,18.85952224,38.97863502
1099.582725,46.09855998,21.6424115,24.45261568,22.19646532,30.62031822,26.424086,22.22325219,2.77938287,1.641257904,22.95466926,29.43284542,10.06956803,9.739187732,18.88240022,38.91865714
1099.625761,46.16255285,21.50799297,24.31630991,22.15708395,30.51812922,26.36590321,22.22210247,2.761977661,1.643652633,22.91795106,29.41995464,10.0369348,9.741555283,18.90506421,38.86333942
1099.668797,46.22644514,21.37334518,24.17974426,22.11699849,30.41518445,26.30610914,22.22000037,2.74447947,1.645982561,22.88062378,29.40617237,10.00409513,9.743658629,18.92751055,38.81263104
1099.711833,46.29022664,21.23848332,24.04293392,22.07621777,30.31149852,26.24472086,22.21695382,2.726893249,1.648247376,22.84269324,29.3915027,9.971053503,9.74549807,18.94973562,38.76648191
1099.759982,46.36144203,21.08736386,23.88959819,22.02977883,30.19463344,26.17417175,22.21243592,2.707119343,1.650703742,22.79954843,29.3740435,9.933852396,9.747243686,18.97433453,38.7201931
1099.808131,46.43249172,20.9360171,23.73599673,21.98249322,30.07687966,26.10167616,22.20675765,2.68724818,1.653077883,22.75566421,29.35548486,9.896410387,9.748659969,18.99864704,38.67948163
1099.85628,46.50336147,20.7844647,23.58215104,21.93437355,29.95825793,26.0272617,22.19993088,2.667286478,1.655369472,22.71104905,29.33583305,9.858733782,9.749747564,19.02266827,38.64428078
1099.904429,46.5740371,20.63272844,23.42808269,21.88543248,29.83878913,25.95095704,22.19196776,2.647240868,1.657578225,22.66571156,29.31509454,9.820828901,9.750507193,19.0463934,38.61452504
1099.960493,46.65606713,20.45584676,23.24843635,21.82742826,29.69864223,25.85976684,22.18128015,2.62380308,1.66004535,22.61202279,29.28958655,9.776413883,9.750979494,19.07363915,38.58665381
1100.016557,46.73779247,20.27878019,23.06855161,21.76834795,29.5574086,25.76610251,22.16908854,2.600270602,1.662399507,22.55738054,29.26262516,9.731707966,9.751009623,19.10046969,38.56597829
1100.07262,46.81919091,20.10156358,22.8884627,21.70821191,29.41512165,25.67001376,22.15541316,2.576653464,1.664640442,22.50179899,29.2342216,9.686721177,9.750599112,19.12687782,38.5524011
1100.128684,46.90024034,19.9242319,22.70820388,21.64704065,29.27181498,25.57155153,22.14027464,2.552961532,1.666767968,22.44529257,29.20438743,9.641463556,9.749749626,19.15285647,38.54582698
1100.200237,47.00313948,19.69779727,22.4779525,21.56749852,29.08748917,25.44252224,22.11886175,2.522630941,1.669318352,22.37185487,29.1642518,9.583325137,9.748030686,19.18537743,38.54746146
1100.271789,47.10538879,19.47130552,22.2475514,21.48634678,28.90162765,25.30982247,22.09514402,2.492214049,1.671683739,22.29696533,29.12183084,9.52478284,9.745603725,19.2171735,38.56016259
1100.343342,47.20694309,19.24482989,22.0170716,21.40362875,28.71430101,25.17356489,22.06916648,2.461730133,1.673864217,22.22065529,29.07715094,9.465857562,9.742473151,19.24823104,38.5837468
1100.414895,47.30775758,19.01844368,21.78658406,21.31938792,28.52558011,25.03386401,22.04097481,2.431197999,1.675860048,22.14295657,29.03023932,9.4065702,9.738643703,19.27853679,38.6180356
1100.48623,47.40748562,18.79290612,21.55685838,21.23393024,28.33611444,24.8912747,22.01071065,2.400728712,1.677666442,22.06414328,28.9812763,9.347123019,9.734135219,19.30798948,38.66270372
1100.557566,47.50639051,18.56760279,21.32726497,21.14704592,28.14540405,24.74549451,21.97833823,2.370247381,1.679290321,21.98401417,28.93015153,9.287357345,9.728942488,19.33666989,38.71767194
1100.628901,47.60442907,18.34260602,21.09787307,21.05877856,27.95351949,24.59664048,21.94390443,2.339771181,1.68073243,21.90260204,28.87689437,9.22729377,9.723071169,19.36456612,38.78277749
1100.700237,47.70155857,18.11798788,20.86875159,20.96917182,27.76053133,24.4448302,21.90745654,2.3093168,1.681993664,21.81994004,28.82153489,9.166952838,9.71652722,19.39166672,38.85786191
1100.771483,47.79761716,17.89409999,20.64025464,20.87838388,27.56675326,24.29037667,21.8690914,2.278938411,1.683073828,21.73616725,28.76417692,9.106430912,9.709326318,19.41792832,38.94265866
1100.842729,47.89268521,17.6707325,20.41216309,20.78634721,27.37201492,24.13321011,21.82881249,2.248613556,1.683975797,21.65121484,28.70478399,9.045673043,9.701467224,19.44337475,39.03710559
1100.913976,47.98672168,17.44795604,20.1845437,20.69310545,27.17638631,23.97344863,21.78666777,2.218357355,1.684700891,21.56511678,28.64338814,8.984699425,9.692956732,19.4679959,39.14105645
1100.985222,48.07968607,17.22584075,19.95746261,20.59870223,26.9799373,23.81120983,21.7427054,2.188184432,1.685250563,21.47790731,28.58002203,8.923530153,9.683801895,19.49178212,39.25436843
1101.042714,48.15389388,17.04713665,19.774659,20.5217075,26.82086423,23.67856686,21.7059382,2.163907069,1.685567298,21.4067478,28.52747568,8.874041239,9.67594972,19.51036116,39.35253377
1101.100205,48.22735691,16.86894467,19.59228239,20.44400772,26.66133871,23.54444895,21.6680443,2.139700314,1.685771722,21.33490528,28.47368583,8.824448355,9.667686703,19.52838591,39.45663187
1101.157697,48.30005475,16.69130079,19.41036633,20.36562571,26.50139703,23.40891754,21.62904911,2.115571133,1.685864773,21.26239804,28.4186705,8.774761864,9.659016909,19.54585194,39.56659208
1101.215188,48.37196726,16.51424069,19.22894399,20.28658423,26.34107531,23.27203358,21.58897806,2.09152628,1.685847437,21.18924447,28.36244792,8.724992062,9.649944499,19.56275503,39.68234488
1101.265633,48.43440323,16.35939078,19.07019026,20.21670525,26.20011884,23.15086066,21.55295226,2.070503122,1.685742119,21.12453917,28.31213649,8.681261767,9.641655794,19.5771195,39.78862748
1101.316078,48.49620604,16.20504126,18.9118637,20.14635133,26.05892163,23.02873406,21.51613489,2.049554214,1.685553335,21.05936295,28.26092242,8.637482067,9.633063333,19.59104486,39.89927146
1101.366523,48.5573626,16.05121561,18.7539859,20.07553772,25.9175077,22.90569445,21.47854306,2.02868372,1.685281834,20.99372832,28.20881845,8.593659774,9.624170106,19.6045286,40.01423179
1101.416968,48.61786004,15.89793711,18.59657817,20.0042796,25.77590096,22.7817821,21.44019387,2.007895677,1.684928393,20.92764781,28.15583741,8.549801655,9.614979152,19.61756837,40.13346395
1101.464041,48.67370729,15.7554197,18.45013626,19.93739778,25.6436082,22.6654018,21.4037404,1.988575213,1.684525376,20.86559393,28.1056187,8.508849219,9.606136834,19.62933396,40.24853918
1101.511113,48.72895933,15.61341742,18.30413886,19.87015433,25.51118743,22.54832883,21.36665612,1.969333042,1.684052369,20.80317295,28.05465816,8.46787685,9.597040506,19.64070924,40.36726043
1101.558186,48.78360614,15.47194867,18.15860259,19.80256147,25.37865771,22.43059538,21.3289548,1.950172158,1.683510054,20.74039508,28.00296647,8.426889921,9.587692751,19.65169259,40.48959261
1101.605259,48.83763781,15.3310317,18.01354388,19.73463132,25.24603799,22.31223327,21.29065019,1.931095464,1.682899127,20.67727055,27.9505544,8.385893763,9.578096186,19.66228244,40.61550092
1101.650185,48.88862371,15.19706981,17.87555808,19.66949437,25.11939722,22.19870945,21.25354163,1.912969504,1.682252713,20.61670968,27.89986964,8.346762706,9.568707467,19.67202119,40.7389732
1101.695112,48.93903205,15.06364259,17.7380359,19.60407167,24.99270786,22.0846691,21.21590785,1.894925165,1.681545082,20.55585122,27.84854799,8.30763262,9.559096849,19.68139896,40.86564178
1101.740039,48.98885458,14.93076548,17.600991,19.53837363,24.86598603,21.97013938,21.17776064,1.876964743,1.680776874,20.49470407,27.79659899,8.268508027,9.549266687,19.69041463,40.99547706
1101.784966,49.03808321,14.79845377,17.46443686,19.47241058,24.73924773,21.85514705,21.13911176,1.85909046,1.679948744,20.43327708,27.74403219,8.22939341,9.539219361,19.69906714,41.12844962
1101.828344,49.08504356,14.67125446,17.33306878,19.40847994,24.61687826,21.74370519,21.10133033,1.841916178,1.679092927,20.3737107,27.69270053,8.191640975,9.529314624,19.70707584,41.25978717
1101.871721,49.13143576,14.54460989,17.20218231,19.34432107,24.49452243,21.63188064,21.06310261,1.824826073,1.678182472,20.31389968,27.64081058,8.153905947,9.519211859,19.71474426,41.39399592
1101.915099,49.17725285,14.41853345,17.07178904,19.27994313,24.37219432,21.51969696,21.02443903,1.807821958,1.677217992,20.25385199,27.58837108,8.116192254,9.508913268,19.72207166,41.53104977
1101.958477,49.222488,14.29303844,16.94190034,19.21535523,24.24990789,21.40717741,20.98534997,1.790905579,1.676200108,20.19357556,27.53539078,8.078503788,9.498421067,19.72905735,41.67092273
1102.000672,49.26592434,14.17153744,16.81604993,19.15233651,24.13101071,21.29742709,20.94692887,1.774536485,1.675159349,20.13473163,27.48334532,8.041871375,9.48803147,19.73552402,41.80965995
1102.042866,49.30879761,14.05061106,16.69069769,19.08913596,24.01217868,21.18740184,20.90812438,1.758253505,1.674069239,20.07568605,27.43080459,8.005269996,9.477462868,19.74166627,41.95101625
1102.08506,49.35110184,13.93027123,16.5658536,19.0257618,23.89342432,21.07712253,20.8689459,1.742058089,1.672930364,20.01644611,27.37777673,7.96870313,9.466717347,19.74748363,42.09496792
1102.127255,49.39283116,13.81052977,16.44152748,18.96222219,23.77476003,20.96660969,20.82940273,1.72595163,1.67174332,19.95701904,27.32426988,7.932174226,9.455797003,19.75297571,42.24149127
1102.168515,49.4330746,13.69403078,16.32046561,18.89993791,23.65882333,20.85833863,20.79039178,1.710289283,1.670536567,19.89873439,27.27149301,7.896494506,9.444951538,19.75803124,42.38723297
1102.209774,49.47275752,13.5781261,16.19991709,18.8375107,23.54299589,20.74988263,20.75104961,1.694714492,1.669284892,19.84028447,27.21827361,7.860857506,9.433942911,19.76277514,42.53538898
1102.251034,49.51187473,13.46282655,16.07989065,18.77494802,23.42728899,20.6412604,20.71138476,1.679228423,1.667988864,19.78167599,27.16461936,7.825266354,9.422773115,19.76720718,42.68593726
1102.292294,49.55042114,13.34814291,15.96039482,18.7122573,23.31171379,20.53249031,20.67140572,1.663832195,1.666649054,19.72291565,27.11053795,7.789724146,9.411444152,19.7713272,42.83885573
1102.332799,49.58770275,13.23616551,15.84360803,18.6505953,23.19839046,20.42558258,20.63186015,1.648805889,1.665291707,19.66508836,27.05703723,7.754882326,9.400169432,19.77506827,42.99126268
1102.373305,49.6244248,13.12480211,15.72734855,18.58882388,23.08521509,20.31856698,20.59202783,1.633868182,1.663893266,19.60712744,27.00313952,7.720093497,9.388745162,19.77850844,43.14591183
1102.41381,49.66058276,13.01406275,15.61162404,18.52694988,22.97219793,20.21146039,20.55191661,1.619020009,1.662454279,19.54903916,26.94885212,7.685360496,9.377173258,19.78164769,43.3027823
1102.454315,49.69617221,12.90395743,15.49644205,18.46498011,22.85934915,20.10427942,20.51153431,1.604262268,1.660975297,19.49082977,26.89418231,7.650686131,9.365455646,19.78448606,43.46185319
1102.494203,49.73065918,12.79616031,15.3835537,18.40386819,22.74839538,19.99867595,20.47151035,1.589818761,1.659480319,19.43339566,26.83997951,7.616600484,9.353776186,19.78698719,43.62062857
1102.534091,49.76458657,12.68899722,15.27120555,18.34267629,22.63762413,19.89303179,20.43123835,1.575464564,1.657947624,19.37585607,26.78541994,7.582577018,9.341959147,19.78919672,43.78149748
1102.573979,49.79795041,12.58247766,15.15940438,18.28141074,22.5270448,19.7873623,20.39072557,1.561200425,1.65637774,19.3182169,26.73051056,7.548618329,9.330006382,19.79111481,43.94443988
1102.613866,49.83074683,12.47661113,15.04815689,18.22007779,22.4166667,19.68168253,20.34997923,1.547027058,1.654771202,19.26048402,26.67525835,7.514726988,9.317919748,19.79274167,44.10943567
1102.653244,49.86256318,12.37274951,14.93888287,18.15946987,22.3079078,19.57735989,20.30953234,1.53312481,1.653149793,19.20340393,26.6203839,7.481337999,9.305858332,19.79406227,44.27431401
1102.692621,49.89381931,12.26954272,14.830161,18.09880823,22.19936274,19.47305594,20.26887162,1.519312309,1.651493694,19.14624383,26.56518883,7.44801954,9.29367006,19.79509955,44.4411545
1102.731998,49.92451173,12.16699996,14.72199738,18.03809875,22.09104019,19.36878468,20.22800383,1.505590145,1.649803419,19.08900931,26.50967983,7.414774003,9.281356729,19.79585383,44.6099377
1102.771375,49.95463708,12.06513043,14.61439796,17.97734723,21.98294872,19.26455986,20.18693567,1.491958877,1.648079481,19.03170592,26.4538636,7.381603756,9.268920137,19.79632544,44.7806441
1102.810328,49.98387631,11.96503121,14.50852001,17.91721527,21.87625885,19.16151818,20.14611986,1.478564594,1.646341524,18.9749583,26.39835369,7.348867672,9.256498185,19.79651425,44.95138221
1102.84928,50.01255431,11.86560891,14.40320545,17.85705331,21.76981154,19.05854821,20.10512085,1.465260261,1.644571627,18.91815405,26.34255614,7.316209799,9.243959124,19.79642726,45.12396413
1102.888233,50.04066806,11.76687265,14.29845976,17.79686681,21.66361482,18.95566276,20.06394494,1.452046335,1.642770288,18.86129848,26.28647739,7.283632356,9.231304702,19.79606493,45.29837082
1102.927185,50.06821461,11.66883163,14.19428829,17.73666117,21.55767667,18.8528744,20.02259837,1.438923248,1.640938005,18.80439688,26.23012389,7.251137543,9.218536664,19.79542774,45.47458316
1102.965783,50.09494797,11.57237863,14.09163735,17.67699034,21.4529663,18.75113025,19.98146619,1.426009699,1.639092377,18.74797339,26.17401904,7.219022372,9.205774583,19.79452576,45.65095257
1103.00438,50.12111893,11.47662658,13.98956045,17.61731111,21.34852511,18.64950552,19.94017848,1.413186106,1.637217335,18.69151499,26.11765698,7.186992563,9.192904363,19.79335496,45.82905734
1103.042978,50.14672488,11.38158481,13.88806257,17.5576286,21.24436061,18.54801198,19.89874113,1.400452814,1.63531336,18.63502675,26.06104393,7.15505019,9.179927704,19.79191592,46.00887871
1103.081575,50.17176329,11.28726278,13.78714859,17.49794783,21.14048022,18.44666112,19.85715998,1.387810143,1.633380932,18.57851375,26.00418613,7.123197308,9.166846306,19.79020925,46.19039782
1103.119876,50.19604538,11.19438839,13.68759402,17.43873351,21.03768826,18.34624328,19.81576275,1.375354747,1.63143574,18.52241664,25.94753056,7.091680301,9.153763835,19.78825183,46.37217795
1103.158176,50.21976392,11.10224177,13.58862377,17.37953065,20.93519041,18.24598808,19.77423518,1.362989144,1.629463471,18.46630502,25.89064615,7.060255389,9.140581565,19.78603218,46.55559258
1103.196476,50.24291668,11.01083273,13.49024239,17.32034402,20.83299372,18.14590632,19.73258282,1.350713581,1.627464591,18.41018378,25.83353893,7.028924525,9.127301152,19.78355101,46.7406231
1103.234777,50.26550149,10.92017132,13.39245441,17.26117833,20.73110518,18.04600854,19.69081111,1.338528288,1.625439562,18.35405779,25.77621493,6.997689648,9.113924254,19.78080903,46.9272508
1103.272827,50.28737434,10.83085255,13.29589712,17.20242443,20.6301941,17.94695567,19.64919939,1.326512175,1.623402326,18.29829849,25.7190566,6.96675573,9.100540817,19.77782745,47.11422259
1103.310877,50.30868263,10.74229218,13.19993422,17.14370033,20.52960071,17.84810476,19.60748046,1.314585546,1.62134019,18.24254404,25.66169609,6.93592032,9.087065404,19.77458999,47.30273377
1103.348927,50.32942447,10.65450088,13.10456997,17.0850105,20.42933169,17.74946573,19.56565947,1.302748569,1.619253606,18.18679919,25.60413928,6.905185276,9.073499633,19.77109743,47.49276582
1103.386977,50.34959807,10.56748964,13.00980863,17.02635936,20.32939367,17.65104828,19.52374156,1.291001391,1.617143022,18.13106865,25.54639199,6.874552447,9.059845118,19.76735062,47.68430012
1103.424815,50.36909415,10.48174752,12.9161768,16.96807739,20.23034667,17.5534078,19.48196586,1.279408785,1.615020827,18.07566718,25.488783,6.844193306,9.046180201,19.76337337,47.87623954
1103.462654,50.38802495,10.39679956,12.82314945,16.90984225,20.13163992,17.45600517,19.44010421,1.267905228,1.612875776,18.02028914,25.43099711,6.813938858,9.032430705,19.7591464,48.0696276
1103.500492,50.40638891,10.31265771,12.73073069,16.85165815,20.03327979,17.35884954,19.39816148,1.256490819,1.610708305,17.96493915,25.37304001,6.783790892,9.018598211,19.75467062,48.2644458
1103.53833,50.42418456,10.2293344,12.63892459,16.79352924,19.93527265,17.26194983,19.35614245,1.245165644,1.608518845,17.90962181,25.31491737,6.753751189,9.004684297,19.74994695,48.46067555
1103.575987,50.44132923,10.14723624,12.54817123,16.73573804,19.83809237,17.16577771,19.31425394,1.23398346,1.606318485,17.85460683,25.25691481,6.723964842,8.990757857,19.74500078,48.65734686
1103.613644,50.45790832,10.06597477,12.45803274,16.67800958,19.74127414,17.0698763,19.27229917,1.222889781,1.604097195,17.79963328,25.19875945,6.694289231,8.976753885,19.73981101,48.85537927
1103.651301,50.4739206,9.985563784,12.36851317,16.62034779,19.64482415,16.97425405,19.23028269,1.211884651,1.601855396,17.74470571,25.14045682,6.664726104,8.962673926,19.73437863,49.05475426
1103.688957,50.4893649,9.906017693,12.27961658,16.56275659,19.54874855,16.87891915,19.18820898,1.200968104,1.599593504,17.68982863,25.08201245,6.635277207,8.948519523,19.72870465,49.25545323
1103.726455,50.50417851,9.827681869,12.1917185,16.50548256,19.45345683,16.78428035,19.14626048,1.190185699,1.59732161,17.635238,25.0236795,6.606067915,8.934352447,19.72281561,49.45660175
1103.763953,50.51842684,9.750234107,12.10444628,16.44828613,19.35854852,16.6899424,19.10426395,1.179491161,1.595030612,17.58070643,24.96521687,6.576975354,8.920114596,19.7166891,49.6590261
1103.801451,50.53210895,9.673690704,12.01780405,16.391171,19.26402971,16.59591307,19.06222365,1.168884491,1.592720913,17.52623844,24.90662996,6.548001259,8.905807482,19.71032619,49.86270774
1103.838948,50.54522396,9.598068759,11.931796,16.33414088,19.16990648,16.50219991,19.0201438,1.15836568,1.590392916,17.47183853,24.84792414,6.519147374,8.891432613,19.703728,50.06762803
1103.876302,50.55772388,9.523671851,11.84675375,16.2774184,19.07654491,16.40916921,18.9781907,1.147974698,1.588056084,17.4177202,24.78933142,6.490525814,8.877047207,19.6969224,50.2729725
1103.913655,50.56965956,9.450225736,11.7623493,16.22078744,18.98358799,16.31646695,18.9362065,1.137670861,1.585701883,17.36367842,24.73063132,6.462027024,8.862597544,19.68988556,50.47950906
1103.951009,50.58103034,9.377750016,11.67858703,16.16425152,18.8910418,16.22410033,18.89419518,1.127454142,1.583330703,17.3097177,24.67182913,6.433652765,8.848085105,19.68261865,50.68721912
1103.988362,50.59183564,9.306265316,11.59547142,16.10781411,18.79891247,16.13207635,18.85216068,1.117324503,1.580942929,17.25584259,24.61293009,6.405404815,8.833511366,19.67512285,50.89608403
1103.990574,50.59245786,9.302062977,11.59056904,16.10447461,18.79346906,16.12663686,18.84967042,1.116727277,1.580800994,17.25265447,24.6094387,6.40373575,8.832646303,19.67467173,50.90849048
1103.992787,50.5930781,9.297864195,11.58566895,16.10113546,18.78802713,16.1211986,18.8471801,1.116130356,1.580659003,17.24946666,24.60594699,6.402067135,8.831781031,19.67421982,50.92090091
1103.994999,50.59369636,9.293668975,11.58077114,16.09779668,18.78258668,16.11576157,18.84468971,1.115533741,1.580516954,17.24627917,24.60245496,6.400398969,8.83091555,19.67376711,50.93331531
1103.997212,50.59431263,9.28947732,11.57587562,16.09445825,18.77714773,16.11032577,18.84219925,1.114937431,1.580374849,17.243092,24.59896262,6.398731255,8.83004986,19.6733136,50.94573369
1103.997573,50.594413,9.288793665,11.57507699,16.09391352,18.77626034,16.10943887,18.84179285,1.114840154,1.580351655,17.24257195,24.59839271,6.39845916,8.829908576,19.67323952,50.9477605
1103.997934,50.59451332,9.288110104,11.57427842,16.0933688,18.77537299,16.10855201,18.84138645,1.114742885,1.58032846,17.2420519,24.59782279,6.398187077,8.829767288,19.67316542,50.94978741
1103.998295,50.59461359,9.287426639,11.5734799,16.09282409,18.77448568,16.10766518,18.84098005,1.114645624,1.580305263,17.24153187,24.59725286,6.397915006,8.829625993,19.6730913,50.95181443
1103.998656,50.59471381,9.286743269,11.57268145,16.09227939,18.77359841,16.10677838,18.84057364,1.114548372,1.580282064,17.24101184,24.59668292,6.397642947,8.829484694,19.67301716,50.95384156
1103.998896,50.59478054,9.286288103,11.57214961,16.09191655,18.77300739,16.10618766,18.84030292,1.114483593,1.58026661,17.24066544,24.59630326,6.397461725,8.829390565,19.67296776,50.95519196
1103.999137,50.59484724,9.285832979,11.57161779,16.09155371,18.77241639,16.10559697,18.8400322,1.114418817,1.580251155,17.24031904,24.5959236,6.397280508,8.829296435,19.67291834,50.95654241
1103.999377,50.59491392,9.285377898,11.571086,16.09119088,18.7718254,16.10500628,18.83976148,1.114354045,1.580235699,17.23997264,24.59554393,6.397099297,8.829202301,19.67286892,50.95789291
1103.999617,50.59498058,9.284922859,11.57055424,16.09082805,18.77123444,16.10441562,18.83949075,1.114289277,1.580220243,17.23962625,24.59516426,6.39691809,8.829108166,19.6728195,50.95924345
1103.999858,50.59504721,9.284467862,11.5700225,16.09046523,18.77064348,16.10382496,18.83922003,1.114224512,1.580204786,17.23927986,24.59478458,6.39673689,8.829014028,19.67277006,50.96059555
1104.000098,50.59511382,9.284012907,11.56949079,16.09010241,18.77005255,16.10323432,18.8389493,1.114159751,1.580189328,17.23893347,24.5944049,6.396555694,8.828919887,19.67272061,50.96194432
