Time (min),clk_data,CLK_data,CLK/CYC_data,per_data,PER_data,tim_data,TIM_data,PER/TIM_data,cwo_data,CWO_data,pdp1_data,PDP1_data,vri_data,VRI_data,CRY_data
1098.076709,60.7927817336,35.8823503538,70.8594632739,77.7213710359,99.6587486663,92.6558657432,99.5887824912,94.382954386,94.2781360495,75.1062290365,99.118466687,98.2322240072,91.3855900817,92.2884182168,14.4783523578
1098.133846,61.5883967331,36.6469366203,70.2513654412,77.1375066184,99.5556266873,92.2489795038,99.4911182663,94.8164729291,93.7908832282,75.9613876487,98.964358591,98.4447168698,90.9509571082,92.7361548301,13.8548892551
1098.190983,62.3812593245,37.4155426059,69.6387814607,76.5488821351,99.439233509,91.8324737714,99.3832742389,95.2324895008,93.2869290424,76.806147449,98.7980457156,98.643644289,90.5073981662,93.171252233,13.231708599
1098.24812,63.1711396901,38.1879672495,69.0217915793,75.9555981238,99.3096755528,91.406466944,99.2653117001,95.6309560686,92.7666960844,77.6401228658,98.6195813091,98.8289848068,90.0550462752,93.5936006088,12.6088327443
1098.312974,64.0637978832,39.0690858563,68.3162371434,75.2766676407,99.1468058081,90.9115622819,99.1192355623,96.0619289785,92.157014858,78.5731895673,98.4023600948,99.0228724554,89.5311133513,94.0574109994,11.9022280057
1098.377828,64.9519840347,39.9545620442,67.6052392981,74.5920157823,98.967279895,90.4047481888,98.9602980992,96.4702102629,91.527538494,79.4913351781,98.1696414453,99.1992148982,88.9962194761,94.5045159376,11.1960761649
1098.442682,65.8353658494,40.8440923867,66.8889287114,73.9017953971,98.7712660988,89.8862042826,98.7885958426,96.8557835703,90.8788994249,80.3940337814,97.9215163806,99.3580006311,88.450561231,94.9347786504,10.490408574
1098.507536,66.7136121129,41.7373707287,66.1674406277,73.2061619328,98.5589372467,89.356112634,98.6042280439,97.2186507587,90.2117338074,81.2807739481,97.658080619,99.4992249217,87.8943369228,95.3480707166,9.7852560575
1098.577268,67.6518018939,42.701656426,65.3860765144,72.4523546301,98.3126406146,88.7734833874,98.3919814772,97.5834984313,89.4744556652,82.2158309835,97.3578669042,99.6314803464,87.2847213164,95.773374568,9.0276816154
1098.646999,68.583267722,43.6695301772,64.5990682388,71.6926708015,98.0479127139,88.1779502928,98.1653406027,97.922165846,88.7172952059,83.1312692934,97.0402002994,99.7434475332,86.6633697942,96.1787827308,8.2707749538
1098.716731,69.507606173,44.640601244,63.8066012723,70.9273124136,97.7649840071,87.5697492836,97.9244388246,98.2347215677,87.9410503846,84.0265143686,96.7052181638,99.8351468796,86.0305330082,96.5641685964,7.5145727012
1098.786462,70.4244164172,45.61447616,63.008866788,70.1564851088,97.4640905163,86.9491198354,97.669414551,98.521255344,87.1465196642,84.9010143363,96.3530643972,99.906607268,85.3864631922,96.9294167907,6.7591108472
1098.793571,70.5174456914,45.7139034305,62.9272504763,70.0776011434,97.432415065,86.885158797,97.6426274377,98.5490096207,87.0645224529,84.9889822967,96.3162039917,99.9127571423,85.3201800747,96.9655180662,6.6821353582
1098.80068,70.6103921619,45.8133554455,62.845581688,69.9986627509,97.4005557449,86.8210713675,97.6156951729,98.5764946549,86.9823443484,85.0767285724,96.2791668895,99.9186970875,85.2537830637,97.0014088328,6.6051679779
1098.807789,70.7032553965,45.9128315464,62.763860617,69.9196700799,97.3685126346,86.7568577737,97.5886179198,98.6037107253,86.8999861292,85.1642525597,96.2419531829,99.924427185,85.1872725907,97.037089031,6.5282087342
1098.814898,70.7960349628,46.0123314511,62.6820874573,69.8406234645,97.3362861254,86.6925182884,97.5613957871,98.630657739,86.8174487095,85.2515539567,96.2045629639,99.9299474348,85.1206486556,97.0725585124,6.4512576826
1098.822007,70.8887306445,46.1118545949,62.6002624416,69.761523016,97.303876374,86.6280532293,97.5340289379,98.6573360676,86.7347329358,85.3386318581,96.1669966011,99.9352579186,85.0539118337,97.1078171877,6.3743148231
1098.829116,70.9813415768,46.2114007898,62.5183858025,69.6823690315,97.2712837719,86.5634627781,97.5065175899,98.6837456182,86.6518395866,85.4254859619,96.1292540022,99.9403586363,84.987062125,97.1428649678,6.2973802112
1098.836226,71.073867976,46.310969377,62.4364577341,69.6031616966,97.2385084758,86.4987472528,97.4788618518,98.7098867625,86.5687695423,85.5121156647,96.0913355359,99.9452496695,84.9200999609,97.1777017635,6.2204538747
1098.843335,71.166308761,46.4105600744,62.3544784302,69.5239012711,97.2055507206,86.4339068804,97.4510618323,98.7357594075,86.4855236493,85.5985205135,96.0532413864,99.9499310183,84.853025629,97.2123274856,6.143535897
1098.87888,71.62721961,46.9088296894,61.9438213684,69.1268103601,97.0380354727,86.1078417584,97.3099038232,98.8611023902,86.0666859754,86.0271526337,95.860139628,99.970195432,84.5159802245,97.3822863075,5.7590720275
1098.914425,72.0859356239,47.4075873272,61.5319165815,68.7284255998,96.8659997023,85.7786951978,97.1651635252,98.9797581618,85.6435784004,86.4500837276,95.6626692808,99.9852271166,84.1761700274,97.5469541437,5.3748217356
1098.94997,72.5424055638,47.9067799234,61.118791607,68.3287755403,96.6894767687,85.4465003064,97.0168607886,99.0917468829,85.2163060473,86.8672505646,95.46085181,99.9950334151,83.8336294073,97.7063203543,4.9907895478
1098.985515,72.9965779748,48.4063541313,60.7044743318,67.9278888059,96.5085002665,85.1112904192,96.8650158441,99.1970896434,84.7849737686,87.2785911211,95.2547093258,99.9996224048,83.4883925895,97.860374983,4.6069799906
1098.988495,73.0345394135,48.4482426084,60.6696942165,67.8942323899,96.4931300825,85.0830582192,96.8521284143,99.205618072,84.7486396744,87.3128019567,95.237235247,99.9997703261,83.459334514,97.8730458457,4.5748204436
1098.991474,73.072484205,48.4901333436,60.6349059563,67.8605675462,96.4777288883,85.0548050827,96.8392162396,99.2140998616,84.712277852,87.3469712923,95.2197310432,99.9998816955,83.4302576,97.8856793201,4.5426625072
1098.994453,73.1104125656,48.5320263369,60.6001095124,67.8268942006,96.4622967622,85.0265310551,96.8262793201,99.222535198,84.6758883353,87.381099279,95.2021967144,99.9999564313,83.4011621351,97.8982754065,4.5105061815
1098.997433,73.1483242789,48.5739215882,60.5653049623,67.7932124644,96.4468335476,84.9982361364,96.8133177646,99.2309240813,84.6394712597,87.4151857658,95.1846320763,99.9999946151,83.3720481195,97.9108341047,4.4783514387
1098.998019,73.1557798435,48.5821628405,60.558457833,67.7865861371,96.4437882814,84.9926679745,96.810765241,99.232568709,84.6323046279,87.4218859581,95.1811735027,99.9999977971,83.3663190771,97.9133000275,4.4720266707
1098.998605,73.1632345432,48.5904040928,60.5516103547,67.7799594756,96.4407417623,84.9870989951,96.8082117928,99.2342115715,84.6251369128,87.4285843395,95.1777137314,99.9999995921,83.3605893157,97.9157645237,4.4657019583
1098.999191,73.1706888106,48.5986455332,60.5447625661,67.77333248,96.4376940685,84.9815291982,96.8056573658,99.2358525758,84.617968148,87.4352812117,95.1742528547,100,83.3548586915,97.9182275934,4.4593773015
1098.999777,73.1781422132,48.6068869737,60.5379144672,67.7667051873,96.4346451218,84.9759585838,96.8031020142,99.2374919078,84.6107982999,87.4419765749,95.1707907803,99.9999989393,83.3491274921,97.9206891771,4.4530527002
1098.999817,73.1786483311,48.6074465016,60.5374495082,67.7662551803,96.4344380738,84.9755803185,96.8029284741,99.2376031167,84.6103114488,87.4424311117,95.1705556762,99.9999988578,83.3487383561,97.9208562646,4.4526232679
1098.999856,73.179154449,48.6080061236,60.5369845105,67.7658051732,96.4342310258,84.9752020532,96.8027548797,99.2377143255,84.6098245976,87.4428856485,95.1703204799,99.9999986946,83.3483492201,97.9210233521,4.4521938633
1098.999896,73.1796603508,48.6085657455,60.5365195128,67.7653552032,96.4340238994,84.9748237879,96.8025813396,99.2378255344,84.6093377126,87.4433401853,95.1700853757,99.9999985314,83.3479600841,97.9211904099,4.451764431
1098.999936,73.1801664687,48.6091252734,60.5360545151,67.7649051961,96.4338168514,84.9744455225,96.8024077995,99.2379367433,84.6088508615,87.4437945712,95.1698502716,99.9999984498,83.3475708043,97.9213574974,4.4513349987
1098.999967,73.1805597316,48.6095602318,60.5356931131,67.7645554299,96.4336559271,84.9741515029,96.8022729267,99.2380232391,84.6084724176,87.4441478483,95.1696674947,99.9999982866,83.3472683827,97.9214873454,4.4509912918
1098.999998,73.1809532107,48.6099951902,60.5353316723,67.7642056636,96.4334949246,84.9738574378,96.8021379994,99.2381096419,84.6080940077,87.4445011254,95.1694847178,99.999998205,83.3469658172,97.9216171934,4.4506698286
1099.000029,73.1813464737,48.6104301486,60.5349702702,67.7638558974,96.4333340003,84.9735634181,96.8020030721,99.2381960448,84.6077155638,87.4448544025,95.1693019409,99.9999980419,83.3466633956,97.9217470117,4.4503974068
1099.00006,73.1817397366,48.610865107,60.5346088682,67.7635061311,96.4331729978,84.9732693985,96.8018681992,99.2382824477,84.60733712,87.4452076796,95.1691192562,99.9999979603,83.3463608301,97.9218768596,4.4501522549
1099.000091,73.1821332157,48.6113000653,60.5342474274,67.7631563278,96.4330120735,84.9729753788,96.801733272,99.2383689435,84.6069586762,87.4455609567,95.1689364793,99.9999977971,83.3460584085,97.9220066779,4.4499013825
1099.000122,73.1825264786,48.6117349296,60.5338860254,67.7628065615,96.432851071,84.9726813592,96.8015983447,99.2384553464,84.6065802324,87.4459142338,95.1687537024,99.9999976339,83.345755843,97.9221365259,4.4496504823
1099.000152,73.1829197416,48.612169888,60.5335245846,67.7624567953,96.4326900684,84.9723872941,96.8014634175,99.2385417492,84.6062017885,87.4462675109,95.1685709255,99.9999975523,83.3454534214,97.9222663441,4.4493996098
1099.000183,73.1833130045,48.6126048464,60.5331631438,67.762107029,96.4325291442,84.9720932744,96.8013284902,99.2386281521,84.6058233447,87.4466206371,95.1683881486,99.9999973891,83.3451508559,97.9223961624,4.4491487374
1099.000338,73.1852795353,48.6147795442,60.5313560174,67.7603581606,96.4317242097,84.9706230853,96.8006537995,99.2390600736,84.6039310579,87.4483868717,95.167474172,99.9999966548,83.3436383163,97.9230451943,4.447894514
1099.000493,73.1872460661,48.6169543361,60.5295488909,67.7586092551,96.4309191187,84.9691528053,96.7999789456,99.2394918093,84.6020386695,87.4501528045,95.1665601033,99.9999957574,83.3421256328,97.923694137,4.4466404851
1099.000647,73.1892125969,48.6191290339,60.5277416869,67.7568603125,96.4301140276,84.96768248,96.799303983,99.2399235449,84.6001462472,87.4519187373,95.1656460346,99.9999947783,83.3406130931,97.9243429905,4.4453866505
1099.000802,73.1911789116,48.6213038258,60.5259344829,67.7551113699,96.4293088582,84.9662121092,96.798628966,99.2403550948,84.5982537234,87.4536845192,95.1647317817,99.9999937176,83.3391002659,97.9249917252,4.4441330104
1099.001575,73.2010104847,48.6321775971,60.5168981914,67.7463663226,96.4252816017,84.9588593469,96.7952518144,99.2425108931,84.5887900548,87.4625119195,95.1601595956,99.9999869457,83.3315359857,97.9282339125,4.4378677254
1099.002348,73.2108407606,48.6430515566,60.5078613181,67.7376206814,96.4212523092,84.9515052222,96.791871726,99.2446637183,84.579324524,87.4713363016,95.1555852907,99.9999776445,83.3239704113,97.9314736032,4.4316072723
1099.003122,73.2206699555,48.6539256102,60.4988239017,67.7288744832,96.4172209807,84.9441496897,96.7884887009,99.2468132918,84.5698571312,87.4801581183,95.1510090511,99.9999658957,83.3164036865,97.9347107381,4.4253517067
1099.003895,73.2304978532,48.6647998519,60.4897859812,67.7201277281,96.4131875378,84.9367927492,96.7851026847,99.2489597995,84.5603879102,87.4889769168,95.1464307848,99.9999516991,83.3088355236,97.9379453764,4.4191009731
1099.007761,73.2796213434,48.7191731305,60.4445880398,67.676385488,96.3929889217,84.8999869741,96.7681282259,99.2596452341,84.5130141106,87.5330295605,95.1235087755,99.9998438381,83.270976446,97.9540807341,4.3879200063
1099.011627,73.3287165116,48.7735498902,60.399376601,67.6326291399,96.372738387,84.8631461837,96.7510795871,99.2702526274,84.4655943005,87.5770120316,95.100536005,99.9996743771,83.2330861627,97.9701530848,4.3568601992
1099.015493,73.3777833581,48.8279300371,60.3541515874,67.5888587952,96.3524358554,84.8262704234,96.7339567681,99.2807817936,84.4181286154,87.6209243303,95.0775125656,99.9994433979,83.1951646738,97.9861624285,4.3259213574
1099.019359,73.4268220988,48.882313571,60.3089131152,67.5450744168,96.3320813268,84.7893596932,96.7167597691,99.2912328256,84.3706171568,87.6647664564,95.0544384571,99.9991509002,83.1572119792,98.0021087354,4.295103453
1099.038689,73.671588813,49.1542790362,60.0825197686,67.3259439868,96.2295312358,84.6042837645,96.6296598975,99.3423173658,84.1323784414,87.8829211793,94.9383089854,99.9967658005,82.9669830098,98.0808945997,4.1428229399
1099.058019,73.9156386169,49.4263178883,59.8557948072,67.1064692109,96.1256892089,84.4183410364,96.5406985625,99.3914536606,83.8930161088,88.0993093657,94.8209173028,99.9928443744,82.7759820958,98.1581033268,3.9935467589
1099.077349,74.1589635111,49.6984213772,59.6287428852,66.8866548785,96.0205608844,84.2315370496,96.4498716855,99.4386456118,83.6525468838,88.3139221122,94.7022671867,99.9873880906,82.5842148457,98.2337337574,3.8472599699
1099.096679,74.4015552803,49.9705810354,59.4013687344,66.6665057046,95.9141518221,84.0438772086,96.3571757315,99.4838973075,83.4109874915,88.526750515,94.582362414,99.980398744,82.391686724,98.3077847326,3.7039477715
1099.13182,74.8406810064,50.4654804051,58.9871943444,66.2654340817,95.7174386515,83.7005390902,96.1838587529,99.5612083729,82.9690961968,88.9090711911,94.361175107,99.963770357,82.0397415527,98.4383596424,3.4509787702
1099.166962,75.2773090049,50.9604846804,58.5719989684,65.8633001657,95.5165450527,83.3544239529,96.0043440936,99.6321469009,82.5237564183,89.2854140746,94.1358772545,99.9420906953,81.6853338668,98.5637051173,3.207703903
1099.202104,75.7113917124,51.4555414556,58.1558114629,65.4601326926,95.3115052466,83.0055653135,95.8186269134,99.6967401131,82.0750675575,89.6557295164,93.9064924408,99.9153708553,81.3284973166,98.6838161047,2.9740355562
1099.237245,76.1428817816,51.9505987953,57.7386609556,65.0559607692,95.1023536107,82.65399687,95.6267078649,99.7550164387,81.6231285082,90.0199695277,93.6730449869,99.8836223409,80.9692659838,98.7986882655,2.7498866715
1099.273533,76.5856744305,52.4617483719,57.3069247858,64.6375827894,94.8821019608,82.288153486,95.4220272861,99.808595142,81.1531421779,90.389665037,93.4277455939,99.845573583,80.5958402471,98.911805413,2.528325544
1099.309821,77.0256007353,52.9727852338,56.8742257305,64.2181970923,94.6575415347,81.9194942983,95.2107539796,99.8555029857,80.6799031537,90.7527837972,93.1781678952,99.802189375,80.2199344516,99.0193293194,2.316728862
1099.346109,77.4626092411,53.4836517064,56.4405967185,63.7978362375,94.4287113304,81.5480571381,94.9929068167,99.8957743452,80.2035187934,91.1092787249,92.9243397124,99.7534841583,79.8415862741,99.1212575772,2.11500343
1099.382397,77.8966493577,53.9942900211,56.0060709502,63.3765327847,94.1956504238,81.1738799272,94.768509237,99.9294451751,79.7240958793,91.4591045475,92.6662894203,99.6994728636,79.4608333916,99.2175885816,1.9230568578
1099.42172,78.3635834641,54.5473142442,55.5342274954,62.9189650207,93.938365524,80.7653570964,94.5179805266,99.9585230881,79.2012662239,91.8306109603,92.3819223882,99.6349718785,79.0455628814,99.3156568563,1.7259895887
1099.461043,78.826909021,55.0999293825,55.0614133206,62.4603709391,93.6762094355,80.3537104543,94.2598356317,99.9799415254,78.6751273687,92.1941827482,92.0926684696,99.564278919,78.6275613729,99.4071515658,1.540183143
1099.500366,79.2865633312,55.6520620492,54.5876717877,62.0007926411,93.4092329807,79.938989186,93.9941224649,99.9937501918,78.1458126392,92.5497698096,91.7985653436,99.487415443,78.2068771845,99.4920738693,1.3655238866
1099.539689,79.7424839137,56.2036386691,54.113046569,61.5402725247,93.1374876084,79.5212427487,93.7208936701,100,77.6134543452,92.8973252118,91.4996515189,99.4044035612,77.7835587784,99.5704259362,1.201899574
1099.582725,80.2370997086,56.8065703911,53.5926470972,61.0352416552,92.834679628,79.0606449671,93.4133216721,99.9982388678,77.0274986484,93.2684385076,91.1670471411,99.3065342695,77.317309872,99.6486498789,1.0353421588
1099.625761,80.7270890971,57.4086520485,53.0712999439,60.5291896658,92.526289495,78.5965489693,93.0968990765,99.9875572423,76.4382256265,93.6298237804,90.8287790749,99.2013593096,76.8480281209,99.7190141997,0.881725918
1099.668797,81.212372951,58.0097873915,52.5490635973,60.0221728398,92.2123857293,78.1290206076,92.7717136595,99.9680274047,75.8458045938,93.981430023,90.4848998319,99.0889107459,76.3757776619,99.7815262692,0.7409097254
1099.711833,81.6928730067,58.6098803585,52.0259969724,59.5142475719,91.8930374774,77.658126234,92.437858255,99.9397230297,75.250403206,94.323210152,90.135463029,98.9692219486,75.9006229628,99.8361950035,0.612754482
1099.759982,82.2246948469,59.2799156303,51.4398746551,58.9449697547,91.529380477,77.1273781504,92.0541823862,99.8977488832,74.5809352701,94.69389698,89.7379895297,98.8267735738,75.3656529143,99.8880752308,0.48421135
1099.808131,82.7503247959,59.9483919013,50.8528707465,58.3747053821,91.1590933194,76.5925939952,91.6599207368,99.844994166,73.9081745884,95.0521753459,89.3337041825,98.675354946,74.8272185775,99.9301675834,0.3711563835
1099.85628,83.2696573494,60.6151751936,50.2650692557,57.8035342754,90.7822747518,76.0538680056,91.2552234615,99.7815691579,73.2323486066,95.3979959026,88.9226850177,98.5150172217,74.285410636,99.9624912307,0.2734043025
1099.904429,83.7825883003,61.2801320934,49.6765546572,57.2315365161,90.3990239129,75.5112950091,90.84024648,99.7075867402,72.5536818247,95.731315792,88.5050113554,98.3458131891,73.7403199743,99.9850676308,0.1907731868
1099.960493,84.3716341118,62.0519177066,48.9905126335,56.5645773129,89.9448007835,74.8748114795,90.3443156425,99.6082920883,71.7601690227,96.1036262459,88.0104011511,98.1376953074,73.1016103698,99.9991045571,0.113375319
1100.016557,84.9517031944,62.8208366214,48.3037535072,55.8967330202,89.4821509401,74.2333925162,89.8349294407,99.4950243258,70.9634503838,96.4588888538,87.5070069695,97.9177192382,72.458717496,100,0.055959799
1100.07262,85.522639886,63.5866798734,47.6164124452,55.2281307213,89.0112338193,73.5871898521,89.3123582185,99.3679714023,70.1638654848,96.7970652847,86.9949594445,97.6859766062,71.8117855459,99.9877994908,0.0182562044
1100.128684,86.0842913352,64.3492394389,46.9286250801,54.5588976105,88.5322100319,72.9363560832,88.7768790093,99.2273249834,69.3617483505,97.1181273188,86.4743915131,97.4425617287,71.1609588997,99.9625525139,0
1100.200237,86.7873857728,65.3173736193,46.0503901391,53.7040609523,87.9093264691,72.0992320217,88.0751632125,99.0283857015,68.3348719128,97.5030022744,85.7978434044,97.1150979695,70.3249001008,99.9114651052,0.0045389194
1100.271789,87.474808283,66.2793938261,45.171933656,52.8486684401,87.2738382701,71.2551334633,87.3534857946,98.8080329993,67.3050736571,97.8599595861,85.1079201546,96.7689883648,69.4830333394,99.8393351015,0.0398097123
1100.343342,88.1462639725,67.2348749798,44.2935396949,51.9929837444,86.6260846679,70.4043809957,86.6124595027,98.5666852339,66.2730062282,98.189012534,84.4049104847,96.4044482289,68.6356591246,99.74629351,0.1053026083
1100.414895,88.8014661637,68.1833955763,43.4154925526,51.1372703131,85.9664062267,69.5472964328,85.8527070905,98.3047668014,65.2393063244,98.4902006561,83.689107538,96.0216996477,67.7830779654,99.632481175,0.2005219441
1100.48623,89.4382254265,69.1216942275,42.5407369301,50.284385381,85.2971987993,68.6868294631,85.0772461755,98.023593627,64.2077341769,98.7628011,82.9630365651,95.6222138394,66.9281985311,99.4984876878,0.3245644513
1100.557566,90.0582882026,70.052248211,41.6668897772,49.4319915176,84.6168195488,67.8207095407,84.2844319069,97.7228333846,63.175754266,99.0078584552,82.2248435413,95.2050904662,66.0687390122,99.3441581761,0.4772101374
1100.628901,90.6613972173,70.9746512645,40.7942316284,48.5803457849,83.9256099009,66.9492570718,83.4749007976,97.4029216191,62.143948071,99.2254851488,81.4748306382,94.7705690741,65.2049955318,99.1696608269,0.6580069932
1100.700237,91.2473049248,71.8885013597,39.9230420098,47.7297040199,83.2239117509,66.0727925533,82.6492923517,97.0642976846,61.1128805829,99.415816244,80.7133032516,94.3188950022,64.3372635226,98.9751727138,0.8665149784
1100.771483,91.8150736771,72.7922757188,39.0546846924,46.8813808995,82.5129637851,65.1927406225,81.8093087955,96.7078612858,60.0843858899,99.5788223135,79.9415426623,93.8509153922,63.4669287314,98.7611597619,1.1019939166
1100.842729,92.3652186725,73.6867305089,38.1883457652,46.0345628767,81.792237185,64.3083275817,80.9545706358,96.3336447541,59.0577036509,99.7149372196,79.1589147708,93.3663326877,62.5932009649,98.5275851478,1.3642712184
1100.913976,92.8975213356,74.5714796022,37.3242991695,45.1894978061,81.0620736896,63.4198713393,80.0857202048,95.9420936682,58.0333457707,99.8243601618,78.3657325271,92.8654083011,61.7163706227,98.2746507911,1.6529407504
1100.985222,93.4117730358,75.4461419514,36.4628169455,44.3464312407,80.3228149595,62.5276892128,79.2033970609,95.5336554651,57.0118073613,99.9073104103,77.562311369,92.3484087027,60.8367266805,98.0025663091,1.967605932
1101.042714,93.8134469003,76.1443316284,35.7697065996,43.667750283,79.7198797384,61.8052516202,78.4820285454,95.1920649388,56.1898697988,99.9551084553,76.906751188,91.9196867591,60.1250519788,97.7691973297,2.2402091866
1101.100205,94.2031371636,76.8355139876,35.0785825297,42.9906546155,79.111423367,61.0807592053,77.752638683,94.8400066574,55.37032275,99.9859578011,76.2448987467,91.4808191871,59.4118821379,97.5236180037,2.5292876012
1101.157697,94.5807480503,77.5194969999,34.3895842855,42.3152687967,78.4976245455,60.3543767808,77.0155616103,94.4777166959,54.5534020566,100,75.5769225426,91.0319530106,58.6973661826,97.2659491441,2.8346449822
1101.215188,94.9461883251,78.1960911769,33.7028502533,41.6417159744,77.8786615046,59.6262683874,76.2711287993,94.105431315,53.7393363829,99.997383848,74.9029919943,90.5732369671,57.9816521746,96.9963144171,3.1560882738
1101.265633,95.2567443159,78.7835246252,33.1022592502,41.0523231637,77.3314487504,58.9861081588,75.6121392621,93.7707288634,53.0275736086,99.9814904529,74.3068915128,90.1627495772,57.3527892206,96.7499716361,3.4512330027
1101.316078,95.5578068663,79.3650009409,32.5036090278,40.4645162743,76.780516806,58.3448545986,74.94796321,93.4286722261,52.3183246519,99.9530013181,73.7064526595,89.7448976116,56.7232157986,96.4946011363,3.7584891998
1101.366523,95.8493217106,79.9403969655,31.9069906543,39.8783754617,76.2259850919,57.7026167946,74.2788218239,93.0794203659,51.6117304899,99.9120294741,73.1017906836,89.3197850149,56.0930298685,96.2302917814,4.0777318175
1101.416968,96.1312380426,80.5095916108,31.3124944219,39.2939798421,75.6679724806,57.0595033352,73.6049341088,92.7231321527,50.9079277996,99.858692177,72.4930210182,88.8875164664,55.4623287431,95.9571338914,4.4088372247
1101.464041,96.3856069445,81.0350345991,30.7597354681,38.7502961822,75.1442300774,56.4586897402,72.9720088641,92.3844563764,50.253811655,99.7978734336,71.9213468624,88.4777855724,54.8734127553,95.6943375672,4.7283989175
1101.511113,96.6315374489,81.5548775099,30.2089744648,38.2082628206,74.6176557989,55.857294782,72.3353165873,92.0399199766,49.6023462084,99.7264925952,71.3462907814,88.0620021401,54.2842101213,95.4239919901,5.0580855374
1101.558186,96.8689945317,82.0690260695,29.660282777,37.667941461,74.0883453385,55.2554050223,71.6950323412,91.6896508851,48.9536328251,99.6446525815,70.7679468353,87.6402533067,53.6947981073,95.1461739277,5.3977996403
1101.605259,97.09794425,82.5773870389,29.1137311879,37.1293931018,73.556393606,54.6531065236,71.0513291764,91.3337768483,48.3077697894,99.5524584249,70.1864092683,87.212626944,53.1052533758,94.860961158,5.7474445872
1101.650185,97.3084934144,83.0570916555,28.5941551294,36.6171037937,73.0463150416,54.0779616986,70.4339386768,90.9890148719,47.6940949277,99.4549089737,69.6284895342,86.7990935812,52.5425297057,94.5819256333,6.0903247257
1101.695112,97.511238288,83.5313622562,28.0766528079,36.106535732,72.5339988078,53.5025961999,69.8137390689,90.6393732697,47.0831834373,99.3481213489,69.0678282389,86.3803638779,51.979819999,94.2962952042,6.4420809277
1101.740039,97.7061546566,84.0001212201,27.561284108,35.5977396312,72.0195264242,52.9270832373,69.1908780602,90.2849615783,46.4751130517,99.232192132,68.5045073739,85.9565156706,51.4171892843,94.0041398621,6.8026309945
1101.784966,97.8932196035,84.4632924318,27.0481083326,35.0907655375,71.5029787833,52.3514954754,68.5655011828,89.9258890556,45.8699589994,99.1072201682,67.9386084704,85.5276268768,50.8547020294,93.7055303413,7.1718932273
1101.828344,98.0663655506,84.9051223631,26.5547611863,34.6030453314,71.0023466678,51.7957489539,67.9594332615,89.5748756916,45.288504272,98.9780699971,67.3898505201,85.1088155027,50.3118036155,93.411158608,7.5366150688
1101.871721,98.2321547354,85.3416068131,26.0635656193,34.1171131619,70.4999273143,51.2400643791,67.3512841102,89.2197160115,44.7098994521,98.8406744803,66.8388388128,84.6854490801,49.7691555227,93.1109014235,7.9093101774
1101.915099,98.3905711593,85.7726802981,25.5745735652,33.6330120582,69.9957924535,50.6845056959,66.7411818582,88.8605069164,44.1342059208,98.6951261248,66.2856467725,84.2575989179,49.2268142377,92.804824232,8.2899060737
1101.958477,98.5415999045,86.1982785574,25.0878366084,33.150784233,69.4900134247,50.1291363043,66.1292530033,88.4973448433,43.561482791,98.5415186448,65.7303474547,83.825336407,48.6848357292,92.4929928937,8.6783305841
1102.000672,98.6814075764,86.6069525797,24.6165905646,32.6835490576,68.9965224302,49.589159346,65.5323843912,88.1403885407,43.0072886134,98.3844591299,65.1882451074,83.4007011893,48.1580437775,92.1842109768,9.0636011665
1102.042866,98.8142013749,87.0103289161,24.1475732053,32.2181633998,68.5016075498,49.0494782694,64.9340205935,87.7798703027,42.4560099226,98.2199521232,64.6442850505,82.9720250988,47.6316981098,91.870108978,9.4561448834
1102.08506,98.9399711387,87.4083513975,23.6808308015,31.7546643115,68.0053331532,48.5101499347,64.3342751103,87.4158774612,41.9076958099,98.0480860571,64.0985344433,82.5393745492,47.1058487559,91.5507488938,9.8558958928
1102.127255,99.0587084361,87.8009647956,23.2164091975,31.2930882508,67.5077631402,47.9712306569,63.7332595922,87.0484964192,41.3623934371,97.8689508732,63.5510598926,82.1028159541,46.5805453141,91.226193018,10.2627884079
1102.168515,99.1680076395,88.1795981817,22.7645636312,30.843631121,67.0200234452,47.4446988533,63.144435821,86.6860600373,40.8321269779,97.6868414312,63.0141099375,81.6722132141,46.067453552,90.9038625683,10.667510296
1102.209774,99.2705694859,88.5529578739,22.3150231179,30.3960798664,66.5311644847,46.9186632591,62.5546062679,86.3205464122,40.3048248261,97.4979528716,62.475637425,81.2379999032,45.5549761243,90.5766828955,11.0789366764
1102.251034,99.3663890026,88.9209950416,21.8678296232,29.9504668983,66.0412446773,46.3931751027,61.9638726858,85.9520348861,39.7805264578,97.3023710616,61.9357041714,80.800238682,45.0431580133,90.2447132319,11.4970063444
1102.292294,99.4554627306,89.2836617952,21.4230249579,29.5068238852,65.550322206,45.8682850679,61.3723349786,85.5806043362,39.2592697582,97.10018217,61.3943719008,80.3589922926,44.5320437408,89.9080130778,11.9216579843
1102.332799,99.5363436612,89.6344285843,20.9887165427,29.0732385174,65.0674555007,45.3536220032,60.7909255719,85.2132009966,38.7505371859,96.8953467937,60.8616353952,79.9224837118,44.0310013891,89.5729250417,12.344889143
1102.373305,99.6107192144,89.9799307118,20.5567895489,28.641610853,64.5837319422,44.8396309056,60.2089295226,84.8431335683,38.2448042329,96.6843099781,60.3276678172,79.4827361177,43.5307210737,89.2333923351,12.7743468479
1102.41381,99.6785889579,90.3201255567,20.1272829169,28.2119693308,64.0992050938,44.326358326,59.6264386313,84.4704749827,37.7421025547,96.4671544213,59.7925269295,79.0398090705,43.0312435923,88.8894719021,13.2099731155
