Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri
1.1174221905,,,,,,,1.1111111111,,,,,,,,,
1.1176252409,,,,66,,,,,,,,,,,,
1.1179238444,,,92.5531914894,,,,,,,,,,,,,33.9622641509
1.1183299452,,,,67,,,,,,,,,,,,
1.1189390964,,,,,,,0,,98.4615384615,,,,,,96.4912280702,
1.1195482476,,,,,,,1.1111111111,30.8823529412,,,,,,,98.2456140351,
1.1202648961,,,,,,,0,,,,,,,,,
1.1209696005,,,,68,,,,,,,,,,,,
1.1212801481,,,93.6170212766,,,,,,,,,,,,,
1.1216384724,,,,69,,,,,,,,,,,,
1.122283456,,,,70,,,,,,,,,,,,
1.1224865064,,,,,,,1.1111111111,,,,,,,,,
1.1238123061,,94.4444444444,,,,,,,,,,90,,,,
1.1240153565,,,,70,,,1.1111111111,,,,,,,,,
1.12431396,,,,,55.0724637681,,,,100,,,,,,,
1.1247200608,,,,71,,,0,,,,,,,,,
1.125329212,,,94.6808510638,72,,,,,,,,,,,,
1.1260339163,,,93.6170212766,,,,,,,,,,,,,
1.126344464,,,,,,,,29.4117647059,,,,,,,,
1.1266430675,,,94.6808510638,,,,,,,,,,,,,
1.1270491684,,,,73,,,,,,,,,,,,
1.1276583196,,,,74,,,,,,,,,,,,
1.128374968,,,,74,,,0,,,,,,,,,
1.1286735716,,,,,,,,,,,,,,,,32.0754716981
1.128876622,,,,,,,,,98.4615384615,,,,,,,
1.1290796724,,,,,,,1.1111111111,,,,,,,,,
1.1297843767,,,,,,,0,,,,,,,,,
1.1300949244,,,,75,,,,,,,,,,,,
1.1307040756,,,,76,,,,,,,,,,,,
1.1311101764,,,95.7446808511,,,,,,,,,,,,,
1.1314087799,,,,77,,,0,,,,,85,,,,
1.1318148807,,,94.6808510638,,,,,,,,,,,,,
1.1325315292,,,95.7446808511,,,,,,,,,,,,,
1.1330331831,,,,,,,,27.9411764706,,,,,,,,
1.1334392839,,100,,,,,,,,,,,,,,
1.1336423343,,,,,,,1.1111111111,,,,,,,,,
1.1341439883,,,,78,,,,,,,,,,,,
1.1346575863,,,,79,53.6231884058,,,,,,,,,,,
1.1351592403,,,,,,,1.1111111111,,,,,,,,,
1.1356728383,,,,,,,0,,,,,,,,,
1.1361744923,,94.4444444444,,80,,,,,,,,,,,,
1.1367836435,,,,80,,,,,,,,,,,,
1.1373927947,,,96.8085106383,,,,,,,,,,,,,
1.1374883478,,,,81,,,,,,,,,,,,
1.1380019459,,,95.7446808511,,,,,,98.4615384615,,,,,,96.4912280702,
1.1387066502,,,96.8085106383,,,,,,,,,,,,,
1.1390171979,,,,,,,,,,,,,,,,28.3018867925
1.1392202483,,,,82,,,1.1111111111,,,,,,,,,
1.1399249526,,,,83,,,,26.4705882353,,,,,,,,
1.1405341038,,,,84,,,,,,,,,,,,
1.1412388082,,,,83,,,0,,,,,,,,,
1.1419554566,,,,84,,,1.1111111111,,,,,,,,,
1.1425646078,,,,85,,,0,,,,,,,,,
1.1442845642,,,,86,,,,,,,,,,,,
1.1443920614,,100,,,,,,,,,,,,,,
1.144690665,,,,,,,1.1111111111,,,,,,,,,
1.1448937154,,,,87,,,,,,,,,,,,
1.1452998162,,,,,52.1739130435,,,,,,,,,,,
1.1455984197,,,,87,,,,,,,,,,,,
1.1463150682,,,,,,,1.1111111111,,,,,,,,,
1.1468167221,,,97.8723404255,,,,,,,,,,,,,
1.1470197725,,,,,,,0,25,,,,,,,,
1.1473303202,,,,88,,,,,,,,,,,,
1.1474258733,,,96.8085106383,,,,,,,,,,,,,
1.1476289237,,,,,,,,,,,,,,,98.2456140351,
1.1479394714,,,97.8723404255,89,,,,,,,,80,,,,
1.1486441757,,,,90,,,,,96.9230769231,,,,,,,
1.148751673,,94.4444444444,,,,,,,,,,,,,,
1.1510807805,,,,,,,,,,,,,,,,26.4150943396
1.1513793841,,,,91,,,1.1111111111,,,,,,,,,
1.1519885353,,,,92,,,0,,,,,,,,,
1.1527051838,,,,93,,,,,,,,,,,,
1.1533023908,,,,,,,,,98.4615384615,,,,,,,
1.1537084916,,,,,,,0,,,,,,,,,
1.1538159889,,,,,,,,23.5294117647,,,,,,,,
1.1554403921,,100,,94,,,,,,,,,,,,
1.1557389956,,,,,,,1.1111111111,,,,,,,,,
1.155942046,,,,95,50.7246376812,,,,,,,,,,,
1.156957298,,,,,,,,,,,,,,,96.4912280702,
1.157458952,,,,96,,,1.1111111111,,,,,,,,,
1.1580681032,,,,96,,,0,,,,,85,,,,
1.158474204,,,98.9361702128,,,,,,96.9230769231,,,,,,,
1.1587847517,,,,97,,,,,,,,,,,,
1.1590833552,,,97.8723404255,,,,,,,,,,,,,
1.1598000037,,,98.9361702128,,,,,,,,,,,,,
1.160504708,,,,98,,,,,,,,,,,,
1.1611138592,,,,99,,,,22.0588235294,,,,,,,,
1.16151996,,94.4444444444,,,,,,,,,,,,,,
1.1618185635,,,,100,,,,,,,,,,,,
1.162535212,,,,99,,,1.1111111111,,,,,,,,,24.5283018868
1.1632399163,,,,100,,,0,,,,,,,,,
1.1644582187,,,,,,,,,,,,80,,,,
1.1648643195,,,,,,,0,,,,,,,,,
1.1665842759,,,,,,,2.2222222222,,,,,,,,,
1.1671934271,,,,,49.2753623188,,1.1111111111,,,,,,,,,
1.1679100756,,,,,,,0,,,,,,,,,
1.1686147799,,,,,,,1.1111111111,,95.3846153846,,,,,,,
1.1687222772,,,,,,,,20.5882352941,,,,,,,,
1.1692239311,,,,,,,0,,,,,,,,,
1.1714574855,,,,,,,1.1111111111,,,,,,,,,
1.1716605359,,,,,,,,,96.9230769231,,,,,,,
1.1721621899,,,,,,,0,,,,,,,,,
1.1737865931,,,,,,,1.1111111111,,,,,,,,,
1.174288247,,88.8888888889,,,,,0,,,,,,,,,22.641509434
1.1758170971,,,,99,,,,,,,,,,,,
1.1760201475,,,,,,,0,19.1176470588,,,,,,,94.7368421053,
1.1765218014,,,,100,,,,,,,,,,,,
1.1775370534,,94.4444444444,,,,,,,,,,,,,,
1.1776326065,,,,,,,1.1111111111,,,,,,,,,
1.178349255,,,,,,,0,,95.3846153846,,,,,,,
1.1787553558,,,,,47.8260869565,,,,,,,,,,,
1.1800692114,,,,100,,,,,,,,,,,,
1.1813830669,,,,,,,,,,,,75,,,,
1.1825058162,,,,,,,1.1111111111,,,,,,,,96.4912280702,
1.1837241186,,,,,,,,17.6470588235,,,,,,,,
1.1841302194,,,,,,,0,,,,,,,,,
1.1852649128,,,98.9361702128,,,,,,,,,,,,,
1.1867579305,,,,,,,,,,,,,,,,20.7547169811
1.1871640313,,88.8888888889,,,,,,,,,,,,,,
1.1886809372,,94.4444444444,,,,,,,93.8461538462,,,,,,,
1.1905083908,,,,,46.3768115942,,,,,,,,,,,
1.1908189385,,,98.9361702128,,,,,,,,,,,,,
1.1915236428,,,,,,,,16.1764705882,,,,,,,,
1.1922402913,,,,,,,,,,,,80,,,,
1.1925388948,,,100,,,,,,,,,,,,,
1.1932435992,,,98.9361702128,,,,,,,,,,,,,
1.1937810855,,,,,,,1.1111111111,,,,,,,,,
1.1939602476,,,100,,,,,,,,,,,,,
1.1942588512,,,,,,,0,,,,,,,,,
1.1946171754,,,98.9361702128,,,,,,,,,,,,,
1.1949754996,,,,,,,,,,,,85,,,,
1.1952741032,,,,,,,,,95.3846153846,,,,,,94.7368421053,
1.1959907516,,,,,,,1.1111111111,,,,,,,,,
1.1962893552,,,100,,,,,,,,,,,,,
1.1965879587,,,,,,,0,,,,,,,,,
1.1969940595,,,98.9361702128,,,,,,,,,,,,,
1.1971015568,,,,99,,,,,,,,,,,,
1.1976032107,,,100,100,,,,,,,,80,,,,
1.1983198592,,,98.9361702128,,,,0,,,,,,,,,
1.1988215131,,,,,,,,,93.8461538462,,,,,,,
1.1990245635,,,,,,,1.1111111111,,,,,,,,,
1.1993351112,,,,,,,,14.7058823529,,,,,,,,18.8679245283
1.1996337147,,,,,,,0,,,,,,,,,
1.1998367651,,,100,,,,,,,,,,,,,
1.2003384191,,,,,,,0,,,,,,,,,
1.2003623073,,,98.9361702128,,,,,,,,,,,,,
1.2013536711,,,,100,,,,,,,,,,,,
1.2018672691,,,100,,,,,,,,,,,,,
1.2023689231,,,98.9361702128,,44.9275362319,,,,,,,,,,,
1.2030855715,,,100,,,,,,,,,,,,,
1.2043994271,,,98.9361702128,,,,,,,,,,,,,
1.204901081,,,,,,,1.1111111111,,,,,,,,,
1.2051041314,,,100,,,,,,,,,,,,,
1.2054146791,,,,100,,,0,,,,,,,,,
1.2065254842,,,98.9361702128,,,,,,,,,,,,,
1.2071346354,,,100,,,,1.1111111111,,,,,,,,,
1.2074451831,,,,,,,,13.2352941176,,,,,,,,
1.2077796191,,,98.9361702128,,,,0,,,,,,,,,
1.2084723793,,,100,,,,,,,,,,,,,
1.2091651394,,,,,,,,,92.3076923077,,,,,,,
1.209463743,,,,,,,0,,,,,,,,,
1.2101803915,,,,,,,1.1111111111,,,,,,,,,
1.2102998329,,,100,,,,,,,,,,,,,
1.2107895427,,,,,,,0,,,,,,,,,
1.211494247,,100,,,,,0,,,,,,,,,
1.2121989513,,,,,,,,,,,,,,,,16.9811320755
1.2128081025,,94.4444444444,,,,,,,,,,,,,,
1.2146355561,,,,,,,,,,,,75,,,92.9824561404,
1.2148386065,,,,,43.4782608696,,,,,,,,,,,
1.2157583054,,,,,,,,11.7647058824,,,,,,,,
1.2158538585,,,,,,,1.1111111111,,,,,,,,,
1.2175738149,,,,,,,0,,,,,,,,,
1.2182904634,,,,99,,,,,,,,,,,,
1.2188996146,,,,100,,,,,,,,,,,,
1.2194251568,,,,,,,,,90.7692307692,,,,,,,
1.2213242752,,,,,,,0,,,,,,,,,
1.2226500749,,,,100,,,,,,,,,,,,
1.2229486784,,100,,,,,,,,,,,,,,
1.2240594836,,,,,,,,10.2941176471,,,,,,,,
1.2253852833,,,,,,,,,,,,,,,,15.0943396226
1.2259944345,,94.4444444444,,,,,,,,,,,,,,
1.2264005353,,,,,,,,,,,,80,,,,
1.2266991388,,,,,,,2.2222222222,,,,,,,,,
1.2267230271,,,,,,,1.1111111111,,,,,,,,,
1.2277143908,,,,,42.0289855072,,,,,,,,,,,
1.2284190951,,,,,,,0,,,,,,,,,
1.2290282463,,,,,,,1.1111111111,,,,,,,,,
1.2297448948,,,,,,,0,,,,,,,,,
1.2300434983,,,,,,,,,89.2307692308,,,,,,,
1.2316679016,,,,,,,,,,,,75,,,,
1.2317753988,,,,,,,2.2222222222,,,,,,,,,
1.2320740024,,,,,,,,,90.7692307692,,,,,,,
1.2324801032,,,,,,,1.1111111111,,,,,,,,,
1.2325756563,,,,,,,,8.8235294118,,,,,,,,
1.2330892544,,,,,,,0,,,,,,,,,
1.2337939587,,,,,,,1.1111111111,,,,,,,,,
1.2345106072,,100,,,,,0,,,,,,,,,
1.2361230662,,,,,,,1.1111111111,,,,,,,,,
1.2368397147,,,,,,,0,,,,,,,,,
1.2384641179,,,,,,,1.1111111111,,,,,,,,,
1.2391688223,,94.4444444444,,,,,0,,,,,,,,,13.2075471698
1.2396824203,,,,99,,,,,,,,,,,,
1.2403035157,,,,100,,,,,,,,,,,,
1.2405901751,,,,,,,,,89.2307692308,,,,,,,
1.2406857282,,,,,,,1.1111111111,,,,,,,,,
1.2408887786,,,,,40.5797101449,,,,,,,,,,,
1.2414023767,,,,,,,0,7.3529411765,,,,,,,,
1.2429192826,,,,,,,2.2222222222,,,,,,,,,
1.2436359311,,,,,,,1.1111111111,,,,,,,,,
1.2439345346,,,,100,,,,,,,,,,,,
1.2442331382,,,,,,,0,,,,,,,,,
1.2449497866,,,,,,,1.1111111111,,,,,,,,,
1.245654491,,,,,,,0,,,,,,,,,
1.2462636422,,100,,,,,,,,,,,,,,
1.2473027825,,,,,,,1.1111111111,,,,,,,,,
1.2479835985,,,,,,,0,,,,,,,,,
1.2489988505,,,,,,,,,,,,70,,,,
1.2496080017,,,,,,,1.1111111111,,,,,,,,,
1.2500141025,,,,,,,,5.8823529412,,,,,,,,
1.2503246502,,,,,,,0,,,,,,,,,
1.2511368518,,,,,,,,,87.6923076923,,,,,,,
1.2517340589,,,,,,,1.1111111111,,,,,,,,,
1.2521401597,,94.4444444444,,,,,,,,,,,,,,
1.2523432101,,,,,,,0,,,,,,,,,
1.2530598585,,,,,,,,,,,,,,,,11.320754717
1.2540751105,,,,,,,2.2222222222,,,,,,,,91.2280701754,
1.2543737141,,,,,39.1304347826,,,,,,,,,,,
1.2547798149,,,,,,,1.1111111111,,,,,,,,,
1.2553889661,,,,,,,0,,,,,,,,,
1.2560936704,,,,,,,1.1111111111,,,,,,,,,
1.2568103189,,,,,,,0,,,,,,,,,
1.2578255709,,100,,,,,,,,,,,,,,
1.2584347221,,,,,,,1.1111111111,,,,,,,,,
1.2591394264,,,,,,,,4.4117647059,,,,,,,,
1.260453282,,,,,,,,,,,,75,,,,
1.2608593828,,,,99,,,,,,,,,,,,
1.261468534,,,,100,,,0,,,,,,,,,
1.2619821321,,,,,,,,,86.1538461538,,,,,,,
1.2629973841,,,,,,,1.1111111111,,,,,,,,,
1.2636184794,,,,,,,0,,,,,,,,,
1.2652189943,,,,100,,,2.2222222222,,,,,,,,,
1.2654220447,,94.4444444444,,,,,,,,,,,,,,
1.2659356428,,,,,,,1.1111111111,,,,,,,,,
1.2666403471,,,,,,,0,,,,,,,,,
1.2667478444,,,,,,,,,,,,70,,,,
1.2672494983,,,,,,,1.1111111111,,,,,,,,,
1.2677511523,,,,,,,,,,,,,,,,9.4339622642
1.2679542027,,,,,,,0,,,,,,,,,
1.2682886386,,,,,37.6811594203,,,2.9411764706,,,,,,,,
1.2695786059,,,,,,,1.1111111111,,,,,,,,,
1.2699847067,,100,,,,,,,,,,,,,,
1.2713463388,,,,,,,,,,,40,,,,,
1.2726243619,,,,,,,0,,84.6153846154,,,,,,,
1.2739382174,,,,,,,,,,,,,,,89.4736842105,
1.2740457147,,,,,,,1.1111111111,,,,,,,,,
1.2746548659,,,,,,,0,,,,,,,,,
1.2760642746,,,,,,,2.2222222222,,,,,,,,,
1.2766734258,,,,,,,1.1111111111,,,,,,,,,
1.2778917282,,,,,,,,1.4705882353,,,,,,,,
1.2787039298,,94.4444444444,,,,,,,,,,,,,,
1.2794086341,,,,,,,0,,,,,,,,,
1.2801252826,,,,,,,1.1111111111,,,,,,,,,
1.2820482894,,100,,,,,,,,,,,,,,
1.2822513398,,,,99,,,,,,,,,,,,
1.2827649378,,,,100,36.231884058,,,,,,,,,,,7.5471698113
1.2837682457,,,,,,,0,,83.0769230769,,,,,,,
1.2847834977,,,,,,,,,,,,65,,,,
1.2851895985,,,,,,,1.1111111111,,,,,,,,,
1.2857987497,,,,,,,0,,,,,,,,,
1.2865153982,,,,100,,,1.1111111111,,,,,,,,,
1.287518706,,,,,,,,0,,,,,,,,
1.2886414553,,,,,,,0,,,,,,,,,
1.2905644621,,,,100,,,,,,,,,,,,
1.2919619266,,,,,,,1.1111111111,,,,,,,,,
1.2921888653,,94.4444444444,,,,,,,,,,,,,,
1.2939327099,,,,,,,,,,,,,,,87.7192982456,
1.294111872,,100,,,,,,,,,,,,,,
1.2948285205,,,,,,,0,,81.5384615385,,,,,,,
1.2964409796,,,,,,,1.1111111111,,,,,,,,,
1.2969545776,,,,,,,0,,,,,,,,,
1.297659282,,,,,,,1.1111111111,,,,,,,,,
1.2979698296,,,,,34.7826086957,,,,,,,,,,,
1.2989850816,,,,,,,,,,,,,,,,5.6603773585
1.299689786,,,,,,,0,,,,,,,,,
1.3003944903,,,,,,,1.1111111111,,,,,,,,,
1.3014097423,,,,,,,,,,,,70,,,,
1.3020188935,,,,,,,0,,,,,,,,,
1.3021263908,,,,,,,,,,,,65,,,,
1.3028310951,,,,,,,,,,,,70,,,,
1.3035357995,,,,99,,,1.1111111111,,,,,,,,,
1.3040493975,,,,100,,,0,,,,,,,,,
1.3047541019,,,,,,,0,,,,,,,,,
1.3055901918,,94.4444444444,,,,,,,,,,,,,,
1.3060799015,,,,,,,,,80,,,,,,,
1.3061754547,,100,,,,,,,,,,,,,,
1.3077998579,,,,100,,,,,,,,,,,,
1.3088151099,,,,,,,1.1111111111,,,,,,,,,
1.3092212107,,,,,,,1.1111111111,,,,,,,,,
1.3108456139,,,,,,,0,,,,,,,,,
1.3111442174,,94.4444444444,,,,,,,,,,,,,,
1.311442821,,,,,,,0,,,,,,,,,
1.3118489218,,,,100,,,,,,,,,,,,
1.313473325,,,,,33.3333333333,,,,,,,,,,,
1.3141899735,,,,,,,1.1111111111,,,,,,,,,
1.314321359,,,,,,,,,,,,,,,85.9649122807,
1.3148946778,,,,,,,0,,,,,,,,,
1.3158024325,,,,,,,,,,,,,,,,3.7735849057
1.3172476736,,,,,,,,,78.4615384615,,,,,,,
1.3205681449,,,,,,,,,,,,65,,,,
1.324724706,,,,99,,,,,,,,,,,,
1.3253338572,,,,100,,,1.1111111111,,,,,,,,,
1.3283796133,,,,,,,0,,,,,,,,,
1.3288812672,,,,,,,,,76.9230769231,,,,,,,
1.3290843176,,,,100,,,,,,,,,,,,
1.3293948653,,,,,31.884057971,,,,,,,,,,,
1.3296934688,,,,,,,1.1111111111,,,,,,,,,
1.3314134251,,100,,,,,,,,,,,,,,
1.3330139401,,94.4444444444,,,,,,,,,,,,,,
1.3331453256,,,,100,,,0,,,,,,,,,1.8867924528
1.33385003,,,,,,,0,,,,,,,,,
1.3349130585,,,,,,,,,,,,,,,84.2105263158,
1.3362866348,,,,,,,1.1111111111,,,,,,,,,
1.3392248935,,,,,,,0,,,,,,,,,
1.339523497,,,,,,,,,,,,60,,,,
1.3405387491,,,,,,,,,75.3846153846,,,,,,,
1.3405626373,,,,,,,1.1111111111,,,,,,,,,
1.3424020351,,,,,,,,,,,,65,,,,
1.3442892094,,,,,,,0,,,,,,,,,
1.3448028075,,100,,,,,0,,,,,,,,,
1.3460927747,,,,99,,,,,,,,,,,,
1.3463197134,,,,,30.4347826087,,,,,,,,,,,
1.3466183169,,94.4444444444,,100,,,,,,,,,,,,
1.3473349654,,,,,,,1.1111111111,,,,,,,,,
1.3488518714,,,,,,,0,,,,,,,,,
1.3493654694,,,,,,,1.1111111111,,,,,,,,,
1.3500701738,,,,,,,0,,,,,,,,,
1.3503807214,,,,100,,,,,,,,,,,,
1.3512884762,,,,,,,,,,,,,,,,0
1.3521006778,,,,,,,1.1111111111,,,,,,,,,
1.3522201192,,,,,,,,,73.8461538462,,,,,,,
1.3551344897,,,,,,,0,,,,,,,,,
1.3557436409,,,,,,,,,,,,,,,82.4561403509,
1.3564602893,,,,,,,1.1111111111,,,,,,,,,
1.3570694405,,,,,,,0,,,,,,,,,
1.3577741449,,100,,,,,1.1111111111,,,,,,,,,
1.3581802457,,,,,,,,,,,,60,,,,
1.3598046489,,,,,,,0,,,,,,,,,
1.3605093532,,,,,,,1.1111111111,,,,,,,,,
1.3608199009,,94.4444444444,,,,,,,,,,,,,,
1.3612260017,,,,,,,0,,,,,,,,,
1.3631728967,,,,,,,1.1111111111,,,,,,,,,
1.3635551092,,,,,28.9855072464,,,,,,,,,,,
1.3638776011,,,,,,,,,72.3076923077,,,,,,,
1.3648689648,,,,,,,1.1111111111,,,,,,,,,
1.3655856133,,,,,,,0,,,,,,,,,
1.3671025192,,,,99,,,,,,,,,,,,
1.3676041731,,,,100,,,1.1111111111,,,,,,,,,
1.3683208216,,,,,,,0,,,,,,,,,
1.3689299728,,,,,,,1.1111111111,,,,,,,,,
1.3709485327,,100,,,,,0,,,,,,,,,
1.3716651812,,,,100,,,1.1111111111,,,,,,,,,
1.3733851375,,,,,,,0,,,,,,,,,
1.3739942887,,,,,,,1.1111111111,,,,,,,,,
1.374698993,,94.4444444444,,,,,,,,,,,,,,
1.375714245,,,,100,,,0,,,,,,,,,
1.3760247927,,,,,,,,,70.7692307692,,,,,,,
1.3764308935,,,,,,,0,,,,,,,,,
1.3770400447,,,,,,,,,,,,,,,80.701754386,
1.377744749,,,,,,,,,,,,55,,,,
1.3788555542,,,,,,,0,,,,,,,,,
1.3794647054,,,,,,,1.1111111111,,,,,,,,,
1.3801216332,,,,,,,0,,,,,,,,,
1.3807905051,,,,,,,1.1111111111,,,,,,,,,
1.381292159,,,,,,,0,,,,,,,,,
1.3816027067,,,,,27.5362318841,,,,,,,,,,,
1.3831196126,,,,,,,1.1111111111,,,,,60,,,,
1.3838243169,,,,,,,0,,,,,,,,,
1.3844334681,,100,,,,,,,,,,,,,,
1.3852456698,,,,,,,1.1111111111,,,,,,,,,
1.386870073,,,,,,,0,,,,,,,,,
1.3873717269,,,,,,,0,,,,,,,,,
1.3883869789,,,,,,,,,69.2307692308,,,,,,,
1.3885900293,,,,99,,,,,,,,,,,,
1.3891036274,,94.4444444444,,,,,,,,,,,,,,
1.3891991805,,,,100,,,,,,,,,,,,
1.3910266341,,,,,,,0,,,,,,,,,
1.3916357853,,,,,,,1.1111111111,,,,,,,,,
1.3922449365,,,,,,,0,,,,,,,,,
1.3929496409,,,,100,,,,,,,,,,,,
1.3944665468,,,,,,,1.1111111111,,,,,,,,,
1.3951234746,,,,,,,0,,,,,,,,,
1.3965209391,,,,,,,2.2222222222,,,,,,,,,
1.397106202,,,,,,,,,,,,55,,,,
1.3972136993,,,,,,,1.1111111111,,,,,,,,,
1.398121454,,100,,,,,,,,,,,,,,
1.3983245044,,,,,,,,,,,,,,,78.9473684211,
1.4000444608,,,,,,,0,,,,,,,,,
1.4005580588,,,,,26.0869565217,,,,,,,,,,,
1.4007611092,,,,,,,0,,67.6923076923,,,,,,,
1.4014658136,,,,,,,1.1111111111,,,,,,,,,
1.4020749648,,,,,,,0,,,,,,,,,
1.4027796691,,,,,,,1.1111111111,,,,,,,,,
1.4034963176,,94.4444444444,,,,,0,,,,,,,,,
1.4074498283,,,,,,,2.2222222222,,,,,,,,,
1.4081545327,,,,,,,1.1111111111,,,,,,,,,
1.4099819863,,,,99,,,,,,,,,,,,
1.4105075285,,,,100,,,,,,,,,,,,
1.4112002887,,,,,,,0,,,,,,,,,
1.4118094399,,,,,,,1.1111111111,,,,,,,,,
1.4120124903,,100,,,,,,,,,,60,,,,
1.4125141442,,,,,,,2.2222222222,,,,,,,,,
1.4132307927,,,,,,,1.1111111111,,66.1538461538,,,,,,,
1.413935497,,,,,,,2.2222222222,,,,,,,,,
1.4142341006,,,,100,,,,,,,,,,,,
1.4145446482,,,,,,,1.1111111111,,,,,,,,,
1.4157629506,,,,,,,0,,,,,,,,,
1.4163721018,,,,,,,1.1111111111,,,,,55,,,,
1.4170768062,,,,,,,0,,,,,,,,,
1.4177815105,,94.4444444444,,,,,1.1111111111,,,,,,,,,
1.4183906617,,,,,,,2.2222222222,,,,,,,,,
1.4189998129,,,,,,,1.1111111111,,,,,,,,,
1.4201225622,,,,,,,,,,,,,,,77.1929824561,
1.4203256126,,,,,24.6376811594,,,,,,,,,,,
1.4220455689,,,,,,,0,,,,,,,,,
1.4233594245,,,,,,,2.2222222222,,,,,,,,,
1.4238730226,,,,,,,1.1111111111,,,,,,,,,
1.4243746765,,,,,,,,,,,,60,,,,
1.4258915824,,100,,,,,,,64.6153846154,,,,,,,
1.4268351696,,,,,,,0,,,,,,,,,
1.4275159856,,,,,,,0,,,,,,,,,
1.4311708929,,,,99,,,,,,,,,,,,
1.4317800441,,,,100,,,,,,,,,,,,
1.4324847484,,94.4444444444,,,,,,,,,,,,,,
1.4346108055,,,,,,,2.2222222222,,,,,,,,,
1.435327454,,,,,,,1.1111111111,,,,,,,,,
1.4355305044,,,,100,,,,,,,,,,,,
1.4358291079,,,,,,,,,,,,55,,,,
1.4360321583,,,,,,,0,,,,,,,,,
1.4365457564,,,,,,,1.1111111111,,,,,,,,,
1.4372504608,,,,,,,0,,,,,,,,,
1.4385643163,,,,,,,,,63.0769230769,,,,,,,
1.4399856691,,100,,,,,,,,,,,,,,
1.440905368,,,,,23.1884057971,,,,,,,,,,,
1.4421117262,,,,,,,,,,,,,,,75.4385964912,
1.4457666335,,,,,,,1.1111111111,,,,,,,,,
1.4469849359,,94.4444444444,,,,,,,,,,,,,,
1.4487048922,,,,,,,0,,,,,,,,,
1.4501501333,,,,,,,1.1111111111,,,,,,,,,
1.4514401006,,,,,,,,,61.5384615385,,,,,,,
1.4524792408,,,,99,,,,,,,,,,,,
1.4530286713,,,98.9361702128,,,,,,,,,,,,,
1.4530645038,,,100,100,,,,,,,,,,,,
1.4537692081,,,,,,,0,,,,,,,,,
1.4545814097,,100,,,,,,,,,,,,,,
1.4552980582,,94.4444444444,,,,,,,,,,,,,,
1.4557997121,,,,,,,,,,,,50,,,,
1.4568149641,,,,100,,,2.2222222222,,,,,,,,,
1.4574241153,,,,,,,1.1111111111,,,,,,,,,
1.4601593237,,,,,,,0,,,,,,,,,
1.4608759721,,,,100,,,0,,,,,,,,,
1.4615806765,,,,,,,1.1111111111,,,,,,,,,
1.4620823304,,88.8888888889,,,,,,,,,,,,,,
1.4622853808,,,,,,,0,,,,,,,,,
1.4624884312,,,,,21.7391304348,,,,,,,,,,,
1.4630020293,,,,,,,1.1111111111,,,,,,,,,
1.4637067336,,,,,,,0,,,,,,,,,
1.4644233821,,,,,,,,,,,,,,,73.6842105263,
1.4647219856,,,,,,,,,60,,,,,,,
1.4652236396,,,,,,,,,,,,55,,,,
1.465940288,,,,,,,0,,,,,,,,,
1.467457194,,,,,,,1.1111111111,,,,,,,,,
1.4689740999,,,,,,,0,,,,,,,,,
1.4692846476,,94.4444444444,,,,,,,,,,,,,,
1.4696907484,,,,,,,1.1111111111,,,,,,,,,
1.4713151516,,,,,,,0,,,,,,,,,
1.4720198559,,,,,,,0,,,,,,,,,
1.472533454,,,,,,,1.1111111111,,,,,,,,,
1.4732381583,,,,,,,0,,,,,,,,,
1.4738473095,,,,99,,,,,,,,,,,,
1.4745520139,,,,100,,,,,,,,,,,,
1.4758778136,,,,,,,,,,,,50,,,,
1.4770841718,,88.8888888889,,,,,0,,,,,,,,,
1.4780994238,,,,100,,,,,,,,,,,,
1.4781233121,,,,,,,,,58.4615384615,,,,,,,
1.4786130219,,,,,,,1.1111111111,,,,,,,,,
1.4804404755,,,,,,,0,,,,,,,,,
1.4837848351,,,,,,,1.1111111111,,,,,,,,,
1.4841909359,,94.4444444444,,,,,,,,,,,,,,
1.4855047914,,,,,20.2898550725,,,,,,,,,,,
1.4869261442,,,,,,,0,,,,,,,,71.9298245614,
1.4876308485,,,,,,,0,,,,,,,,,
1.4902705038,,,,,,,0,,,,,,,,,
1.4915843593,,,,,,,,,56.9230769231,,,,,,,
1.4923010078,,88.8888888889,,,,,,,,,,,,,,
1.4926951644,,,,,,,1.1111111111,,,,,,,,,
1.4933043156,,,,,,,0,,,,,,,,,
1.4947256684,,,,99,,,2.2222222222,,,,,,,,,
1.4954423169,,,,100,,,,,,,,,,,,
1.4962425744,,,,,,,1.1111111111,,,,,,,,,
1.4968517256,,,,,,,1.1111111111,,,,,45,,,,
1.4993958277,,94.4444444444,,100,,,,,,,,,,,,
1.5028357404,,,,,,,0,,,,,,,,,
1.5034448916,,,,100,,,0,,,,,,,,,
1.5053678983,,,,,,,,,55.3846153846,,,,,,,
1.5060845468,,,,,,,1.1111111111,,,,,,,,,
1.5062875972,,,,,,,,,,,,50,,,,
1.5075058996,,88.8888888889,,,,,,,,,,,,,,
1.509405018,,,,,,,0,,,,,,,,,
1.5095244595,,,,,18.8405797101,,,,,,,,,,,
1.5098350071,,,,,,,,,,,,,,,70.1754385965,
1.5100380575,,,,,,,0,,,,,,,,,
1.5146007195,,94.4444444444,,,,,,,,,,,,,,
1.5149709879,,,,,,,1.1111111111,,,,,,,,,
