Time (min),clk_ANIMO,CLK_ANIMO,cry_ANIMO,CRY_ANIMO,cwo_ANIMO,CWO_ANIMO,CYC/CLK_ANIMO,pdp1_ANIMO,PDP1_ANIMO,PER_ANIMO,per_ANIMO,PER/TIM-p_ANIMO,TIM_ANIMO,tim_ANIMO,VRI_ANIMO,vri_ANIMO
1197.818,,,82,,,,,,,,,,,,,
1198.618,,,83,,,,,,,,,,,,,
1199.564,,,84,,,,,,,,,,,,,
1199.846,,,,25.9259259259,,,,,,,,,,,,
1200.446,,,85,,,,,,,,,,,,,
1200.982,,,86,,,,,,,,,,,,,
1201.764,,,87,,,,,,,,,,,,,
1202.726,,,88,,,,,,,,,,,,,
1203.474,,,89,,,,,,,,,,,,,
1204.078,,,90,,,,,,,,,,,,,
1204.844,,,,,,,,,,33.3333333333,,37.9310344828,,,,
1205.16,,,91,,,,,,,,,,,,,
1205.396,,,,,,,,,,,,,,22.2222222222,,
1205.606,,,92,,,,,,,,,,,,,
1206.356,,,93,,,,,,,,,,,,,
1207.25,,,94,29.6296296296,,,,,,,,,,,,
1208.152,,,95,,,,,,44.6428571429,,,,,,,
1208.59,,,96,,,,,,,,,,,,,
1209.324,,,97,,,,,,,,,,,,44.4444444444,
1210.058,,,98,,,,,,,,,,,,,
1210.792,,,99,,,,,,,,,,,,,
1211.63,,,100,,,,,,,,,,,,,
1212.474,,,,,,,,,,,,,35.4838709677,,,
1214.246,,,,33.3333333333,,,,,,,,,,,,
1221.284,,,,37.037037037,,,,,,,,,,,,
1221.9,,,,,,,,16,42.8571428571,,,,,,,
1225.978,,,,,,,,,,,,,,,42.2222222222,
1228.944,,,,40.7407407407,,,,,,,,,,,,
1229.5,,,,,,,,,,,,34.4827586207,,,,
1236.106,,,,,,,,,41.0714285714,,,,,,,
1237.286,,,,44.4444444444,,,,,,,,,32.2580645161,,,
1243.14,,,,,,,,,,,,,,,40,
1245.484,,,,48.1481481481,,,,,,,,,,,,
1251.298,,,,,,,,,39.2857142857,,,,,,,
1254.674,,,,51.8518518519,,,,,,,,,,,,
1257.206,,,,,,,,,,,,31.0344827586,,,,
1261.426,,,,,,,,,,,,,,,37.7777777778,
1264.024,,,,55.5555555556,,,,,,,,,,,,
1267.62,,,,,,,,,37.5,,,,,,,
1269.204,,,,,,,,12,,,,,29.0322580645,,,
1272.56,,,,,,,,,,,,,,16.6666666667,,
1274.264,,,,59.2592592593,,,,,,,,,,,,
1280.08,,,,,,,,,,,,,,,35.5555555556,
1281.96,,,,,,,,,35.7142857143,,,,,,,
1285.324,,,,62.962962963,,,,,,,,,,,,
1287.77,,,,,,,,,,25,,27.5862068966,,,,
1293.204,,,,,,,,,,,,,25.8064516129,,,
1294.12,,,,,,,,,,,,,,,,0
1296.7,,,,,,,,,,,,,,,33.3333333333,
1297.44,,,,66.6666666667,,,,,,,,,,,,
1297.766,,,,,,,,,33.9285714286,,,,,,,
1302.7,,,,,,,,,,,0,,,,,
1310.544,,,,70.3703703704,,,,,,,,,,,,
1314.26,11.1111111111,,,,,,,,32.1428571429,,,,,,31.1111111111,
1316.1,,,,,,,,,,,,24.1379310345,,,,
1320.806,,,,,,,,8,,,,,,,,
1325.224,,,,74.0740740741,,,,,,,,,22.5806451613,,,
1328.86,,,,,,,,,30.3571428571,,,,,,,
1332.1,,,,,,,,,,,,,,,28.8888888889,
1341.824,,,,77.7777777778,,,,,,,,,,,,
1344.64,,,,,,,,,28.5714285714,,,,,,,
1348.5,,,,,,,,,,,,20.6896551724,,,,
1349.76,,,,,,,,,,,,,19.3548387097,11.1111111111,,
1351,,,,,,,,,,,,,,,26.6666666667,
1360.964,,,,81.4814814815,,,,,,,,,,,,
1361.8,,,,,,,,,26.7857142857,,,,,,,
1364.9,,,,,,,,,,16.6666666667,,,,,,
1370.8,,,,,,,,,,,,,,,24.4444444444,
1377.77,,,,,,,,4,25,,,,,,,
1379.5,,,,,,,,,,,,17.2413793103,,,,
1382.96,,,,,,,,,,,,,16.1290322581,,,
1383.564,,,,85.1851851852,,,,,,,,,,,,
1391.4,22.2222222222,16.6666666667,,,,,,,,,,,,,22.2222222222,
1393.58,,,,,,,,,23.2142857143,,,,,,,
1405.58,,,,,,,5.2631578947,,,,,,,,,
1411.364,,,,88.8888888889,,,,,21.4285714286,,,,,,,
1413.2,,,,,,,,,,,,,,,20,
1415.7,,,,,,,,,,,,13.7931034483,,,,
1423.58,,,,,,,10.5263157895,,,,,,,,,4.5454545455
1430.34,,,,,,,,,19.6428571429,,,,,,,
1434.56,,,,,,,,,,,,,12.9032258065,,,
1439.38,,,,,,,,,,,4.7619047619,,,,,
1440,22.2222222222,16.6666666667,100,88.8888888889,0,0,10.5263157895,4,19.6428571429,16.6666666667,4.7619047619,13.7931034483,12.9032258065,11.1111111111,20,4.5454545455
