Time (min),clk,CLK,cry,CRY,cwo,CWO,CYC/CLK,PDP1,pdp1,PER,per,PER/TIM-p,TIM,tim,VRI,vri
1201.482,,,21,,,,,,,,,,,,,
1203.022,,,22,,,,,,,,,,,,,
1204.192,,,,,,,,,,,,,,,10.6382978723,
1204.794,,,23,,,,,,,,,,,,,
1204.896,27.7777777778,,,98.9795918367,,,,,,,,,,,,
1206.002,,,24,,,,,,,,,,,,,
1207.446,,,25,,,,,,,,,,,,,
1207.814,,,,97.9591836735,,,,,,,,,,,,
1208.858,,,26,,,,,,,,,,,,,
1210.242,,,27,,,,,,,,,,,,,
1211.598,,,28,98.9795918367,,,,,,,,,,,,
1212.928,,,29,,,,,,,,,,,,,
1214.234,,,30,,,,,,,,,,,,,
1214.764,,,,,,,,12.5,,,,,,,,
1215.516,,,31,,,,,,,,,,,,,
1216.354,,,,97.9591836735,,,,,,,,,,,,
1216.774,,,32,,,,,,,,,,,,,
1218.314,,,33,98.9795918367,,,,,,,,,,,,
1219.504,,,34,,,,,,,,,,,,,
1220.04,,,,,,,,,,,,30.4347826087,,,,
1220.478,,,35,,,,,,,,,,,,,
1221.67,,,36,,,,,,,,,,,,,
1222.842,,,37,,,,,,,,,,,,,
1223.994,,,38,,,,,,,,,,,,,
1225.126,,,39,,,,,,,,,,,,,
1226.464,,,40,,,,,,,,,,,,,
1227.372,,,41,,,,,,,,,,,,,
1228.468,,,42,,,,,,,,,,,,,
1229.546,,,43,,,,,,,,,,,,,
1230.64,,,44,,,,,,,,,,,,,
1232.032,,,45,100,,,,,,,,,,,,
1232.87,,,46,98.9795918367,,,,,,,,,,,,
1233.762,,,47,,,,,10.9375,,,,,,,,
1234.816,,,48,,,,,,,,,,,,,
1235.808,,,49,,,,,,,,,,,,,
1236.808,,,50,,,,,,,,,,,,,
1237.93,,,51,100,,,,,,,,,,,,
1238.78,,,,,,,,,,,,,,,8.5106382979,
1239.114,,,52,98.9795918367,,,,,,,,,,,,
1239.752,,,53,,,,,,,,,,,,,
1240.71,,,54,,,,,,,,,,,,,
1241.776,,,55,,,,,,,,,26.0869565217,,,,
1242.614,,,56,100,,,,,,,,,,,,
1243.798,,,57,98.9795918367,,,,,,,,,,,,
1244.668,,,58,,,,,,,,,,,,,
1245.398,,,59,,,,,,,,,,,,,
1246.418,,,60,100,,,,,,,,,,,,
1247.214,,,61,,,,,,,,,,,,,
1247.602,,,,98.9795918367,,,,,,,,,,,,
1248.122,,,62,,,,,,,,,,,,,
1249.03,,,63,,,,,,,,,,,,,
1249.938,,,64,100,,,,,,,,,,,,
1251.046,,,65,98.9795918367,,,,,,,,,,,,
1251.754,,,66,,,,,,,,,,,,,
1252.962,,,67,100,,,,,,,,,,,,
1253.744,,,68,,,,,9.375,,,,,,,,
1254.478,,,69,98.9795918367,,,,,,,,,,,,
1255.386,,,70,,,,,,,,,,,,,
1255.862,,,,100,,,,,,,,,,,,
1256.294,,,71,,,,,,,,,,,,,
1257.202,,,72,98.9795918367,,,,,,,,,,,,
1258.11,,,73,,,,,,,,,,,,,
1258.6,,,,100,,,,,,,,,,,,
1259.018,,,74,,,,,,,,,,,,,
1259.926,,,75,98.9795918367,,,,,,,,,,,,
1260.834,,,76,,,,,,,,,,,,,
1261.204,,,,100,,,,,,,,,,,,
1261.888,,,77,,,,,,,,,,,,,
1262.65,,,78,98.9795918367,,,,,,,,,,,,
1263.696,,,79,100,,,,,,,,,,,,
1264.466,,,80,,,,,,,,,,,,,
1264.88,,,,98.9795918367,,,,,,,,,,,,
1265.64,,,81,,,,,,,,,21.7391304348,,,,
1266.282,,,82,100,,,,,,,,,,,,
1267.306,,,83,98.9795918367,,,,,,,,,,,,
1268.258,,,84,,,,,,,,,,,,,
1268.46,,,,100,,,,,,,,,,,,
1269.006,,,85,,,,,,,,,,,,,
1269.914,,,,98.9795918367,,,,,,,,,,,,
1270.126,,,86,,,,,,,,,,,,,
1270.822,,,87,100,,,,,,,,,,,,
1271.93,,,88,98.9795918367,,,,,,,,,,,,
1272.964,,,89,100,,,,,,,,,,,,
1273.58,,,90,,,,,,,,,,,,,
1274.454,,,91,98.9795918367,,,,,,,,,,,,
1275.362,33.3333333333,30.7692307692,92,100,,,,7.8125,,,,,,,6.3829787234,
1276.324,,,93,98.9795918367,,,,,,,,,,,,
1277.258,,,94,100,,,,,,,,,,,,
1278.442,,,95,98.9795918367,,,,,,,,,,,,
1279.342,,,96,100,,,,,,,,,,,,
1279.902,,,97,,,,,,,,,,,,,
1280.81,,,,98.9795918367,,,,,,,,,,,,
1281.168,,,98,,,,,,,,,,,,,
1281.718,,,99,100,,,,,,,,,,,,
1282.626,,,100,98.9795918367,,,,,,,,,,,,
1283.418,,,,100,,,,,,,,,,,,
1284.602,,,,98.9795918367,,,,,,,,,,,,
1285.442,,,,100,,,,,,,,,,,,
1286.626,,,,98.9795918367,,,,,,,,,,,,
1287.466,,,,100,,,,,,,,,,,,
1288.65,,,,98.9795918367,,,,,,,,,,,,
1289.49,,,,100,,,,,,,,,,,,
1290.674,,,,98.9795918367,,,,,,,,,,,,
1291.514,,,,100,,,,,,,,,,,,
1292.698,,,,98.9795918367,,,,,,,,,,,,
1293.84,,,,100,,,,,,,,17.3913043478,,,,
1294.722,,,,98.9795918367,,,,,,,,,,,,
1295.562,,,,100,,,,,,,,,,,,
1296.746,,,,98.9795918367,,,,,,,,,,,,
1297.944,,,,100,,,,6.25,,,,,,,,
1298.944,,,,98.9795918367,,,,,0,,,,,,,
1299.61,,,,100,,,,,,,,,,,,
1300.794,,,,98.9795918367,,,,,,,,,,,,
1301.634,,,,100,,,,,,,,,,,,
1302.828,,,,98.9795918367,,,,,,,,,,,,
1303.658,,,,100,,,,,,,,,,,,
1304.842,,,,98.9795918367,,,,,,,,,,,,
1305.682,,,,100,,,,,,,,,,,,
1306.884,,,,98.9795918367,,,,,,,,,,,,
1307.706,,,,100,,,,,,,,,,,,
1308.89,,,,98.9795918367,,,,,,,,,,,,
1309.73,,,,100,,,,,,,,,,,,
1310.94,,,,98.9795918367,,,,,,,,,,,,
1311.754,,,,100,,,,,,,,,,,,
1312.938,,,,98.9795918367,,,,,,,,,,,,
1313.778,,,,100,,,,,,,,,,,,
1314.996,,,,98.9795918367,,,,,,,,,,,4.2553191489,
1315.802,,,,100,,,,,,,,,,,,
1317.124,,,,98.9795918367,,,,4.6875,,,,,,,,
1317.826,,,,100,,,,,,,,,,,,
1319.052,,,,98.9795918367,,,,,,,,,,,,
1319.85,,,,100,,,,,,,,,,,,
1321.034,,,,98.9795918367,,,,,,,,,,,,
1321.874,,,,100,,,,,,,,,,,,
1323.108,,,,98.9795918367,,,,,,,,,,,,
1323.898,,,,100,,,,,,,,,,,,
1325.082,,,,98.9795918367,,,,,,,,,,,,
1325.922,,,,100,,,,,,,,,,,,
1327.24,,,,98.9795918367,,,,,,,,13.0434782609,,,,
1327.946,,,,100,,,,,,,,,,,,
1329.13,,,,98.9795918367,,,,,,,,,,,,
1329.97,,,,100,,,,,,,,,,,,
1331.22,,,,98.9795918367,,,,,,,,,,,,
1331.994,,,,100,,,,,,,,,,,,
1333.178,,,,98.9795918367,,,,,,,,,,,,
1334.018,,,,100,,,,,,,,,,,,
1335.276,,,,98.9795918367,,,,,,,,,,,,
1336.042,,,,100,,,,,,,,,,,,
1337.324,,,,98.9795918367,,,,3.125,,,,,,,,
1338.066,,,,100,,,,,,,,,,,,
1339.332,,,,98.9795918367,,,,,,,,,,,,
1340.09,,,,100,,,,,,,,,,,,
1341.274,,,,98.9795918367,,,,,,,,,,,,
1342.114,,,,100,,,,,,,,,,,,
1343.388,,,,98.9795918367,,,,,,,,,,,,
1344.138,,,,100,,,,,,,,,,,,
1345.322,,,,98.9795918367,,,,,,,,,,,,
1346.162,,,,100,,,,,,,,,,,,
1347.444,,,,98.9795918367,,,,,,,,,,,,
1348.186,,,,100,,,,,,,,,,,,
1349.37,,,,98.9795918367,,,,,,,,,,,,
1350.21,,,,100,,,,,,,,,,,,
1351.5,,,,98.9795918367,,,,,,,,,,,,
1352.234,,,,100,,,,,,,,,,,,
1353.418,,,,98.9795918367,,,,,,,,,,,,
1354.258,,,,100,,,,,,,,,,,,
1355.556,,,,98.9795918367,,,,,,,,,,,,
1356.282,,,,100,,,,,,,,,,,,
1357.466,38.8888888889,,,98.9795918367,,,,,,,,,,,2.1276595745,
1358.306,,,,100,,,,,,,,,,,,
1358.924,,,,,,,,1.5625,,,,,,,,
1359.612,,,,98.9795918367,,,,,,,,,,,,
1360.33,,,,100,,,,,,,,,,,,
1361.514,,,,98.9795918367,,,,,,,,,,,,
1362.354,,,,100,,,,,,,,,,,,
1363.668,,,,98.9795918367,,,,,,,,,,,,
1364.378,,,,100,,,,,,,,,,,,
1365.562,,,,98.9795918367,,,,,,,,,,,,
1366.402,,,,100,,,,,,,,,,,,
1367.724,,,,98.9795918367,,,,,,,,,,,,
1368.426,,,,,,,,,,,,8.6956521739,,,,
1368.7,,,,100,,,,,,0,,,,,,
1369.61,,,,98.9795918367,,,,,,,,,,,,
1370.45,,,,100,,,,,,,,,,,,
1371.78,,,,98.9795918367,,,,,,,,,,,,
1372.474,,,,100,,,,,,,,,,,,
1373.658,,,,98.9795918367,,,,,,,,,,,,
1374.498,,,,100,,,,,,,,,,,,
1375.296,,38.4615384615,,,,,,,,,,,,,,
1375.836,,,,98.9795918367,,,,,,,,,,,,
1376.522,,,,100,,,,,,,,,,,,
1377.706,,,,98.9795918367,,,,,,,,,,,,
1378.546,,,,100,,,,,,,,,,,,
1380.06,,,,98.9795918367,,,2.6315789474,,,,,,,,,
1380.57,,,,100,,,,,,,,,,,,
1381.754,,,,98.9795918367,,,,,,,,,,,,
1382.124,,,,,,,,0,,,,,,,,
1382.596,,,,100,,,,,,,,,,,,
1383.948,,,,98.9795918367,,,,,,,,,,,,
1384.618,,,,100,,,,,,,,,,,,
1385.802,,,,98.9795918367,,,,,,,,,,,,
1386.652,,,,100,,,,,,,,,,,,
1388.004,,,,98.9795918367,,,,,,,,,,,,
1388.666,,,,100,,,,,,,,,,,,
1389.85,,,,98.9795918367,,,,,,,,,,,,
1390.708,,,,100,,,,,,,,,,,,
1392.06,,,,98.9795918367,,,5.2631578947,,2,,,,,3.7037037037,,
1392.714,,,,100,,,,,,,,,,,,
1394.248,,,,98.9795918367,,,,,,,,,,,,
1394.738,,,,100,,,,,,,,,,,,
1395.922,,,,98.9795918367,,,,,,,,,,,,
1397.048,,,,100,,,,,,,,,,,,
1398.04,,,,98.9795918367,,,7.8947368421,,,,,4.347826087,,,,
1398.786,,,,100,,,,,,,,,,,,
1399.97,,,,98.9795918367,,,,,,,,,,,,
1400.81,,,,100,,,,,,,,,,,,
1401.994,,,,98.9795918367,,,,,,,,,,,,
1402.834,,,,100,,,,,,,,,,,,
1403.296,,,,,,,,,,,,,,,0,
1404.018,,,,98.9795918367,,,10.5263157895,,,,2.6315789474,,,,,
1404.858,,,,100,,,,,,,,,,,,
1406.042,,,,98.9795918367,,,,,,,,,,,,
1407.06,,,,100,,,,,,,,,,,,2.5641025641
1408.248,,,,98.9795918367,,,,,,,,,,,,
1408.906,,,,100,,,,,,,,,,,,
1409.66,,,,,,,13.1578947368,,,,,,,,,
1410.09,,,,98.9795918367,,,,,,,,,,,,
1411.048,,,,100,,,,,,,,,,,,
1412.114,,,,98.9795918367,,,,,,,,,,,,
1412.954,,,,100,,,,,,,,,,,,
1414.138,,,,98.9795918367,,,,,,,,,,,,
1414.978,,,,100,,,,,4,,,,,,,
1415.5,,,,,6.6666666667,,15.7894736842,,,,,,,,,
1416.162,,,,98.9795918367,,,,,,,,,,,,
1417.002,,,,100,,,,,,,,,,,,
1418.186,,,,98.9795918367,,,,,,,,,,,,
1419.296,,,,100,,,,,,,,,,,,
1419.448,44.4444444444,,,,,,,,,,,,,,,
1420.21,,,,98.9795918367,,,,,,,5.2631578947,,,,,
1421.36,,,,100,,,18.4210526316,,,,,,,,,
1422.248,,,,98.9795918367,,,,,,,,,,7.4074074074,,
1423.42,,,,100,,,,,,,,,,,,5.1282051282
1424.258,,,,98.9795918367,,,,,,,,,,,,
1425.098,,,,100,,,,,,,,,,,,
1426.282,,,,98.9795918367,,,,,,,,,,,,
1427.24,,,,100,,,21.0526315789,,,,,,,,,
1428.6,,,,98.9795918367,,,,,6,,,,,,,
1429.146,,,,100,,,,,,,,,,,,
1430.648,,,,98.9795918367,,,,,,,,,,,,
1431.17,,,,100,,,,,,,,,,,,
1432.354,,,,98.9795918367,,,,,,,7.8947368421,,,,,
1433.448,,,,100,,,23.6842105263,,,,,,,,,
1433.64,,,,,,,,,,,,0,,,,
1434.378,,,,98.9795918367,,,,,,,,,,,,
1435.218,,,,100,,,,,,,,,,,,
1436.56,,,,98.9795918367,,,,,,,,,,,,7.6923076923
1437.242,,,,100,13.3333333333,,26.3157894737,,,,,,,,,
1438.426,,,,98.9795918367,,,,,,,,,,,,
1439.36,,,,100,,,,,8,,,,,,,
1440,44.4444444444,38.4615384615,100,100,13.3333333333,0,26.3157894737,0,8,0,7.8947368421,0,0,7.4074074074,0,7.6923076923
