Time (min),clk,CLK,cry,CRY,cwo,CWO,CYC/CLK,pdp1,PDP1,PER,per,PER/TIM-p,TIM,tim,VRI,vri,
1254.674, , , ,26, , , , , , , , , , , , ,
1257.206, , , , , , , , , , , ,17, , , , ,
1261.426, , , , , , , , , , , , , , ,30, ,
1264.024, , , ,27, , , , , , , , , , , , ,
1267.62, , , , , , , , ,44, , , , , , , ,
1269.204, , , , , , , ,11, , , , ,16, , , ,
1272.56, , , , , , , , , , , , , ,7, , ,
1274.264, , , ,28, , , , , , , , , , , , ,
1280.08, , , , , , , , , , , , , , ,29, ,
1281.96, , , , , , , , ,43, , , , , , , ,
1285.324, , , ,29, , , , , , , , , , , , ,
1287.77, , , , , , , , , ,7, ,16, , , , ,
1293.204, , , , , , , , , , , , ,15, , , ,
1294.12, , , , , , , , , , , , , , , ,1,
1296.7, , , , , , , , , , , , , , ,28, ,
1297.44, , , ,30, , , , , , , , , , , , ,
1297.766, , , , , , , , ,42, , , , , , , ,
1302.7, , , , , , , , , , ,0, , , , , ,
1310.544, , , ,31, , , , , , , , , , , , ,
1314.26,1, , , , , , , ,41, , , , , ,27, ,
1316.1, , , , , , , , , , , ,15, , , , ,
1320.806, , , , , , , ,10, , , , , , , , ,
1325.224, , , ,32, , , , , , , , ,14, , , ,
1328.86, , , , , , , , ,40, , , , , , , ,
1332.1, , , , , , , , , , , , , , ,26, ,
1341.824, , , ,33, , , , , , , , , , , , ,
1344.64, , , , , , , , ,39, , , , , , , ,
1348.5, , , , , , , , , , , ,14, , , , ,
1349.76, , , , , , , , , , , , ,13,6, , ,
1351, , , , , , , , , , , , , , ,25, ,
1360.964, , , ,34, , , , , , , , , , , , ,
1361.8, , , , , , , , ,38, , , , , , , ,
1364.9, , , , , , , , , ,6, , , , , , ,
1370.8, , , , , , , , , , , , , , ,24, ,
1377.77, , , , , , , ,9,37, , , , , , , ,
1379.5, , , , , , , , , , , ,13, , , , ,
1382.96, , , , , , , , , , , , ,12, , , ,
1383.564, , , ,35, , , , , , , , , , , , ,
1391.4,2,1, , , , , , , , , , , , ,23, ,
1393.58, , , , , , , , ,36, , , , , , , ,
1405.58, , , , , , ,1, , , , , , , , , ,
1411.364, , , ,36, , , , ,35, , , , , , , ,
1413.2, , , , , , , , , , , , , , ,22, ,
1415.7, , , , , , , , , , , ,12, , , , ,
1423.58, , , , , , ,2, , , , , , , , ,2,
1430.34, , , , , , , , ,34, , , , , , , ,
1434.56, , , , , , , , , , , , ,11, , , ,
1439.38, , , , , , , , , , ,1, , , , , ,
1440,2,1,100,36,0,0,2,9,34,6,1,12,11,6,22,2,
