Time (min),clk_ANIMO,CLK_ANIMO,cry_ANIMO,CRY_ANIMO,cwo_ANIMO,CWO_ANIMO,CYC/CLK_ANIMO,pdp1_ANIMO,PDP1_ANIMO,PER_ANIMO,per_ANIMO,PER/TIM-p_ANIMO,TIM_ANIMO,tim_ANIMO,VRI_ANIMO,vri_ANIMO
625.8,,,,,,,,,,,,,,,,74.2857142857
626.96,64,,,,,,,,,,,,,,,
632.98,,,,,,,,84.2105263158,,,,,,,,
635.58,,80,,,,,45.7142857143,,,,38.7096774194,,96.1538461538,89.2857142857,,
638.92,60,,,,,,,,,,,,,,,
644.12,,,,,,,,,,,,,,,,71.4285714286
649.5,,,,0,,,,,,,,,,,,
650.96,56,76,,,,,42.8571428571,81.5789473684,,,35.4838709677,,,,,
655.9,,,,,33.3333333333,52.6315789474,,,,,,,,,,
663.08,52,,,,,,,,,,,,,,,
663.54,,72,,,,,,,,,,,,,,68.5714285714
664.28,,,,,,,40,,,,,,94.2307692308,85.7142857143,,
668.62,,,,,,,,78.9473684211,,,,,,,,
669.42,,,,,,,,,,,32.2580645161,,,,,
673.696,,,,,,,,,,88.8888888889,,98.6111111111,,,,
675.26,48,,,,,,,,,,,,,,,
675.84,,68,,,,,,,,,,,,,,
680.356,,,,,,,,,,,,,,,98.7179487179,65.7142857143
687.216,,,,,,47.3684210526,,76.3157894737,,,,,92.3076923077,,,
688.86,44,64,,,,,37.1428571429,,,,,,,,,
692.08,,,,,,,,,,,,,,82.1428571429,,
693.716,,,,,,,,,,,29.0322580645,,,,,
694.4,,,,,,,,,,,,97.2222222222,,,,
697.4,,,,,,,,,,,,,,,,62.8571428571
702.54,40,60,,,26.6666666667,,34.2857142857,73.6842105263,,,,,,,,
703.596,,,1,,,,,,,,,,,,,
704.44,,,,,,,,,,,,,90.3846153846,,,
708.376,,,2,,,,,,,,,,,,,
711.92,,,,,,,,,,,25.8064516129,,,,,
712.716,,,3,,,,,,,,,,,,97.4358974359,60
713.1,,,,,,42.1052631579,,,,,,,,,,
714.4,,,,,,,,,,,,95.8333333333,,,,
715.656,,,4,,,,,,,,,,,,,
717.36,,56,,,,,,,,,,,,,,
718.04,36,,,,,,,,,,,,,,,
718.516,,,5,,,,,,,,,,,,,
721.116,,,6,,,,,,,,,,,,,
722.2,,,,,,,,,,83.3333333333,,,88.4615384615,78.5714285714,,
723.496,,,7,,,,,,,,,,,,,
725.696,,,,,,,31.4285714286,71.0526315789,98.6486486486,,,,,,,
725.96,,,8,,,,,,,,,94.4444444444,,,,
727.736,,,9,,,,,,,,,,,,,
728.1,,,,,,,,,,,,,,,,57.1428571429
729.648,,,10,,,,,,,,,,,,,
731.44,,,11,,,,,,,,,,,,,
732.12,,52,,,,,,,,,,,,,,
732.38,32,,,,,,,,,,,,,,96.1538461538,
733.236,,,12,3.7037037037,,,,,,,,,,,,
734.92,,,13,,,,,,,,,,,,,
736.12,,,,,,,,,,,22.5806451613,,,,,
736.514,,,14,,,,,,,,,,,,,
738.024,,,15,,,,,,,,,,,,,
738.84,,,,,,,,,,,,93.0555555556,86.5384615385,,,
739.534,,,16,,,,,,,,,,,,,
740.968,,,17,,,,,,,,,,,,,
742.356,,,18,,,,,,,,,,,,,
742.76,,,,,,,,68.4210526316,,,,,,,,
743.18,,,,,,,,,97.2972972973,,,,,,,
743.722,,,19,,,,,,,,,,,,,
745.026,,,20,,,,,,,,,,,,,
745.64,,,,,,,,,,,,,,,,54.2857142857
746.4,28,48,21,,20,36.8421052632,28.5714285714,,,,,,,75,,
747.576,,,22,,,,,,,,,,,,,
749.1,,,23,,,,,,,,,,,,,
749.196,,,,,,,,,,,,,,,94.8717948718,
750.018,,,24,,,,,,,,,,,,,
751.476,,,25,,,,,,,,,,,,,
751.74,,,,,,,,,,,,91.6666666667,,,,
752.48,,,26,,,,,,,,,,84.6153846154,,,
753.756,,,27,,,,,,,,,,,,,
754.612,,,28,7.4074074074,,,,,,,,,,,,
756.036,,,29,,,,,,,,,,,,,
756.776,,,30,,,,,,,,,,,,,
757.838,,,31,,,,,,,,,,,,,
758.862,,,32,,,,,,,,,,,,,
759.886,,,33,,,,,,,,,,,,,
760.596,,44,,,,,,,,,,,,,,
760.874,,,34,,,,,,,,,,,,,
762.04,24,,35,,,,,65.7894736842,95.9459459459,,,,,,,
762.876,,,36,,,,,,,,,,,,,
763.42,,,,,,,25.7142857143,,,77.7777777778,19.3548387097,90.2777777778,,,93.5897435897,51.4285714286
763.806,,,37,,,,,,,,,,,,,
764.776,,,38,,,,,,,,,,,,,
765.686,,,39,,,,,,,,,,,,,
766.68,,,40,,,,,,,,,,82.6923076923,71.4285714286,,
767.692,,,41,11.1111111111,,,,,,,,,,,,
768.402,,,42,,,,,,,,,,,,,
769.298,,,43,,,,,,,,,,,,,
770.166,,,44,,,,,,,,,,,,,
771.034,,,45,,,,,,,,,,,,,
772.16,,,46,,,,,,,,,,,,,
772.386,,,,,,,,,,,,88.8888888889,,,,
772.746,,,47,,,,,,,,,,,,,
773.94,,,48,,,,,,,,,,,,,
774.3,,,,,,,28.5714285714,,,,,,,,,
774.41,,40,49,,,,,,,,,,,,,
775.23,,,50,,,,,,,,,,,,,
776.248,,,51,,,,,,,,,,,,,
776.846,,,52,,,,,,,,,,,,,
777.642,,,,,,31.5789473684,,,,,,,,,,
777.966,,,53,14.8148148148,,,,,,,,,,,,
778.46,20,,54,,,,,,94.5945945946,,,,,,92.3076923077,
779.212,,,55,,,,,,,,,,80.7692307692,,,
779.986,,,56,,,,,,,,,,,,,
781.116,,,57,,,,,,,,,87.5,,,,
781.514,,,58,,,,,,,,,,,,,
782.528,,,59,,,,25.7142857143,,,,,,,,,
783.04,,,60,,,,,,,,,,,,,
783.396,,,,,,,,,,,,,,,,48.5714285714
783.756,,,,,,,,63.1578947368,,,,,,,,
783.886,,,61,,,,,,,,,,,,,
784.49,,,62,,,,,,,,,,,,,
785.224,,,63,,,,,,,,,,,,,
785.94,,,64,18.5185185185,,,,,,,,,,,,
786.656,,,65,,,,,,,,,,,,,
787.672,,,66,,,,,,,,,,,,,
788.072,,36,67,,,,,,,,,,,,,
788.82,,,68,,,,,,,,,,,,,
789.472,,,69,,,,,,,,,,,,,
790.52,,,70,,,,,,,,,,,,,
790.854,,,71,,,,,,,,,86.1111111111,,,,
791.8,,,72,,,,,,,,,,,,91.0256410256,
792.078,,,,,,,,,93.2432432432,,,,,,,
792.516,,,73,,,,,,,,,,,,,
793.12,,,74,22.2222222222,,,,,,,,,78.8461538462,,,
793.62,,,75,,,,22.8571428571,,,,16.1290322581,,,67.8571428571,,
794.216,,,76,,,,,,,,,,,,,
795.044,,,77,,,,,,,,,,,,,
795.68,,,78,,,,,,,,,,,,,
795.984,16,,,,,,,,,,,,,,,
796.172,,,79,,,,,,,,,,,,,
797.076,,,80,,,,,,,,,,,,,
797.784,,,81,,,,,,,,,,,,,
798.096,,,82,,,,,,,,,,,,,
798.732,,,83,,,,,,,,,,,,,
799.7,,,84,25.9259259259,,,,,,,,,,,,
799.978,,,85,,,,,,,,,,,,,45.7142857143
800.08,,,,,,,,60.5263157895,,,,,,,,
800.344,,,,,,,,,,,,84.7222222222,,,,
800.6,,,86,,,,,,,72.2222222222,,,,,,
801.46,,,87,,,,,,,,,,,,,
801.636,,32,,,,,,,,,,,,,,
801.962,,,88,,,,,,,,,,,,,
802.746,,,89,,,,,,,,,,,,,
803.1,,,90,,,,,,,,,,,,,
803.42,,,,,,,,,,,,,,,89.7435897436,
803.662,,,,,,,,,91.8918918919,,,,,,,
803.916,,,91,,,,,,,,,,,,,
804.268,,,92,,,,,,,,,,,,,
804.36,,,,,,,,,,,,,76.9230769231,,,
805.008,,,93,,,,,,,,,,,,,
805.738,,,94,29.6296296296,,,,,,,,,,,,
806.046,,,95,,,,,,,,,,,,,
806.63,,,96,,,,,,,,,,,,,
807.4,,,97,,,,,,,,,83.3333333333,,,,
807.858,,,98,,,,,,,,,,,,,
808.54,,,99,,,,,,,,,,,,,
809.212,,,100,,,,,,,,,,,,,
811.228,,,,33.3333333333,,,,,,,,,,,,
812.12,,,,,13.3333333333,26.3157894737,20,,,,,,,,,
813.52,12,,,,,,,,,,,,,,,
814.74,,28,,,,,,,,,,,,,,
815.316,,,,,,,,,,,,81.9444444444,,,88.4615384615,
816.06,,,,,,,,,90.5405405405,,,,,,,
816.84,,,,37.037037037,,,,,,,,,75,64.2857142857,,
817.596,,,,,,,,,,,,,,,,42.8571428571
818.12,,,,,,,,57.8947368421,,,,,,,,
823.2,,,,40.7407407407,,,,,,,,,,,,
823.324,,,,,,,,,,,,80.5555555556,,,,
826.012,,,,,,,,,,,,,,,87.1794871795,
826.98,,,,,,,,,89.1891891892,,,,73.0769230769,,,
829.372,,,,44.4444444444,,,,,,,,,,,,
831.388,,,,,,,,,,,,79.1666666667,,,,
831.54,,24,,,,,17.1428571429,,,,12.9032258065,,,,,
832.4,8,,,,,,,,,,,,,,,
832.732,,,,,,,,55.2631578947,,,,,,,,40
835.836,,,,,,,,,,,,,,,85.8974358974,
836.18,,,,48.1481481481,,,,,,66.6666666667,,,71.1538461538,60.7142857143,,
836.764,,,,,,,,,87.8378378378,,,,,,,
837.48,,,,,,,,,,,,77.7777777778,,,,
843.484,,,,51.8518518519,,,,,,,,,,,,
844.34,,,,,,,,,,,,76.3888888889,,,,
845.66,,,,,,,,,,,,,69.2307692308,,84.6153846154,
847.236,,,,,,,,,86.4864864865,,,,,,,
847.56,,,,,,,,52.6315789474,,,,,,,,
848.188,,20,,,,,14.2857142857,,,,,,,,,37.1428571429
849.516,,,,,,,,,,,9.6774193548,,,,,
851.22,,,,55.5555555556,,,,,,,,,,,,
851.32,,,,,,21.0526315789,,,,,,75,,,,
851.8,4,,,,,,,,,,,,,,,
854.72,,,,,,,,,,,,,,,83.3333333333,
856.356,,,,,,,,,85.1351351351,,,,,,,
856.78,,,,,,,,,,,,,67.3076923077,57.1428571429,,
858.332,,,,,,,,,,,,73.6111111111,,,,
859.1,,,,59.2592592593,,,,,,,,,,,,
864.22,,16,,,6.6666666667,,11.4285714286,50,83.7837837838,,,,,,82.0512820513,34.2857142857
865.76,,,,,,,,,,,,72.2222222222,65.3846153846,,,
867.92,,,,62.962962963,,,,,,,,,,,,
870.036,,,,,,,,,,61.1111111111,,,,,,
872.08,,,,,,,,,,,,70.8333333333,,,,
872.4,,,,,,,,,,,6.4516129032,,,,,
872.72,0,,,,,,,,,,,,,,,
872.94,,,,,,,,,82.4324324324,,,,,,80.7692307692,
874.596,,,,,,,,,,,,,63.4615384615,53.5714285714,,
877.14,,,,,,,,47.3684210526,,,,,,,,
877.52,,,,66.6666666667,,,,,,,,,,,,
877.96,,,,,,,,,,,,69.4444444444,,,,
879.46,,,,,,,,,,,,,,,,31.4285714286
880.08,,12,,,,,8.5714285714,,,,,,,,,
880.8,,,,,,,,,81.0810810811,,,,,,79.4871794872,
882.52,,,,,,15.7894736842,,,,,,,,,,
883.716,,,,,,,,,,,,,61.5384615385,,,
884.24,,,,,,,,,,,,68.0555555556,,,,
888.276,,,,70.3703703704,,,,,,,,,,,,
889.12,,,,,,,,,79.7297297297,,,,,,78.2051282051,
890.94,,,,,,,,,,,,66.6666666667,,,,
891.44,,,,,,,,44.7368421053,,,,,,,,
893.18,,,,,,,,,,,,,59.6153846154,50,,
895.512,,,,,,,,,,,,,,,,28.5714285714
896.66,,,,,,,,,78.3783783784,,,,,,76.9230769231,
897.7,,,,,,,,,,,,65.2777777778,,,,
899.78,,,,74.0740740741,,,,,,,,,,,,
901.232,,8,,,,,5.7142857143,,,55.5555555556,3.2258064516,,,,,
902.2,,,,,,,,,,,,,57.6923076923,,,
903.54,,,,,,,,42.1052631579,77.027027027,,,63.8888888889,,,,
904.092,,,,,,,,,,,,,,,75.641025641,
908,,,,,0,,,,,,,,,,,
908.52,,,,,,10.5263157895,,,,,,,,,,
909.812,,,,,,,,,,,,62.5,,,,
910.78,,,,,,,,,75.6756756757,,,,,,,
911.94,,,,,,,,,,,,,,,74.358974359,
912.672,,,,,,,,,,,,,,,,25.7142857143
913.02,,,,77.7777777778,,,,,,,,,55.7692307692,46.4285714286,,
915.96,,,,,,,,,,,,61.1111111111,,,,
918.4,,,,,,,,,74.3243243243,,,,,,,
919.48,,,,,,,,39.4736842105,,,,,,,73.0769230769,
921.84,,,,,,,,,,,,,53.8461538462,,,
922.28,,,,,,,,,,,,59.7222222222,,,,
924.68,,,,,,,8.5714285714,,,,,,,,,
925.36,,,,,,,,,72.972972973,,,,,,,
926.972,,,,,,,,,,,,,,,71.7948717949,
928.3,,,,81.4814814815,,,,,,,,,,,,
929.04,,,,,,,,,,,,58.3333333333,,,,
932.28,,,,,,,,,,50,,,51.9230769231,,,
932.692,,4,,,,,5.7142857143,,71.6216216216,,,,,,,22.8571428571
933.14,,,,,,,,,,,,,,42.8571428571,,
933.8,,,,,,,,,,,,,,,70.5128205128,
934.92,,,,,,,,,,,,56.9444444444,,,,
936.26,,,,,,,,36.8421052632,,,,,,,,
939.4,,,,,,,,,70.2702702703,,,,,,,
941.272,,,,,,,,,,,,,,,69.2307692308,
941.46,,,,,,,,,,,,55.5555555556,50,,,
946.46,,,,85.1851851852,,,,,68.9189189189,,,,,,,
947.56,,,,,,5.2631578947,,,,,,54.1666666667,,,,
948.3,,,,,,,,,,,,,,,67.9487179487,
952.12,,,,,,,2.8571428571,,,,,,48.0769230769,,,
952.712,,,,,,,,,,,,,,,,20
954.02,,,,,,,,,67.5675675676,,,52.7777777778,,,,
954.76,,,,,,,,34.2105263158,,,,,,39.2857142857,,
955.14,,,,,,,,,,,,,,,66.6666666667,
960.94,,,,,,,,,66.2162162162,,,,,,,
961.292,,,,,,,,,,,,51.3888888889,,,,
961.54,,,,,,,,,,,,,46.1538461538,,,
962.14,,,,,,,,,,,,,,,65.3846153846,
966.28,,,,,,,,,,44.4444444444,,,,,,
967.06,,,,,,,,,,,,50,,,,
967.86,,,,,,,,,64.8648648649,,,,,,,
968.6,,,,88.8888888889,,,,,,,,,,,,
969.3,,,,,,,,,,,,,,,64.1025641026,
972.732,,,,,,,,,,,,,44.2307692308,,,
973.28,,,,,,,,,,,,48.6111111111,,,,
974.42,,,,,,,,31.5789473684,63.5135135135,,,,,,,
975.98,,,,,,,,,,,,,,,62.8205128205,17.1428571429
977.74,,,,,,,,,,,,,,35.7142857143,,
979.08,,,,,,,,,,,0,,,,,
979.94,,,,,,,5.7142857143,,,,,47.2222222222,,,,
981.312,,,,,,,,,62.1621621622,,,,,,,
982.06,,,,,,,,,,,,,42.3076923077,,,
982.82,,,,,,,,,,,,,,,61.5384615385,
987.032,,,,,,,,,,,,45.8333333333,,,,
988.54,,,,,,,,,60.8108108108,,,,,,,
989.892,,,,,,,,,,,,,,,60.2564102564,
993.64,,,,,,,,,,,,44.4444444444,40.3846153846,,,
996.08,,0,,,,,2.8571428571,28.9473684211,59.4594594595,,,,,,,
996.98,,,,,,,,,,,,,,,58.9743589744,
998,,,,92.5925925926,,,,,,,,,,,,
998.88,,,,,,,,,,38.8888888889,,,,,,
1000.14,,,,,,,,,,,,43.0555555556,,,,
1002.14,,,,,,,,,,,,,,32.1428571429,,
1003.36,,,,,,,,,58.1081081081,,,,,,,14.2857142857
1003.66,,,,,,,,,,,,,38.4615384615,,57.6923076923,
1007.052,,,,,,,,,,,,41.6666666667,,,,
1010.5,,,,,,,,,56.7567567568,,,,,,56.4102564103,
1011.86,,,,,,,0,26.3157894737,,,,,,,,
1013.94,,,,,,,,,,,,40.2777777778,,,,
1015.14,,,,,,,,,,,,,36.5384615385,,,
1017.08,,,,,,,,,55.4054054054,,,,,,,
1017.5,,,,,,,,,,,,,,,55.1282051282,
1021.352,,,,,,,,,,,,38.8888888889,,,,
1022.74,,,,,,,,,,,,,,28.5714285714,,
1024.212,,,,,,,,,54.0540540541,,,,,,,
1024.66,,,,,,,,,,,,,,,53.8461538462,
1025.08,,,,,,,,,,,,,,,,11.4285714286
1025.72,,,,,,0,,,,,,,34.6153846154,,,
1028.78,,,,,,,,,,,,37.5,,,,
1031.54,,,,,,,,,52.7027027027,,,,,,52.5641025641,
1034.28,,,,,,,,,,33.3333333333,,,,,,
1036.06,,,,,,,,23.6842105263,,,,36.1111111111,,,,
1038.18,,,,,,,,,,,,,32.6923076923,,,
1038.512,,,,,,,,,51.3513513514,,,,,,51.2820512821,
1041,,,,96.2962962963,,,,,,,,,,,,
1043.24,,,,,,,,,,,,34.7222222222,,,,
1045.48,,,,,,,,,50,,,,,,50,
1050.8,,,,,,,,,,,,33.3333333333,30.7692307692,25,,
1052.34,,,,,,,,,,,,,,,48.7179487179,
1053,,,,,,,,,48.6486486486,,,,,,,
1059,,,,,,,,,,,,31.9444444444,,,,
1059.68,,,,,,,,,,,,,,,47.4358974359,
1060.94,,,,,,,,,47.2972972973,,,,,,,
1061.66,,,,,,,,21.0526315789,,,,,,,,
1062.68,,,,,,,,,,,,,,,,8.5714285714
1063.46,,,,,,,,,,,,,28.8461538462,,,
1066.52,,,,,,,,,,,,,,,46.1538461538,
1067.5,,,,,,,,,,,,30.5555555556,,,,
1068.16,,,,,,,,,45.9459459459,,,,,,,
1073.52,,,,,,,,,,27.7777777778,,,,,44.8717948718,
1075.76,,,,,,,,,44.5945945946,,,29.1666666667,,,,
1079.92,,,,,,,,,,,,,26.9230769231,,,
1080.68,,,,,,,,,,,,,,21.4285714286,43.5897435897,
1084.04,,,,,,,,,43.2432432432,,,,,,,
1084.272,,,,,,,,,,,,27.7777777778,,,,
1088.02,,,,,,,,,,,,,,,42.3076923077,
1089.06,,,,,,,,18.4210526316,,,,,,,,
1091.12,,,,,,,,,41.8918918919,,,,,,,
1093.26,,,,,,,,,,,,26.3888888889,,,,
1093.66,,,,,,,,,,,,,25,,,
1095.712,,,,,,,,,,,,,,,41.0256410256,
1098.82,,,,,,,,,40.5405405405,,,,,,,
1103.26,,,,,,,,,,,,25,,,39.7435897436,
1107.152,,,,,,,,,39.1891891892,,,,,,,
1111.5,,,,,,,,,,,,,23.0769230769,,38.4615384615,
1113.14,,,,,,,,,,,,23.6111111111,,17.8571428571,,5.7142857143
1115.732,,,,,,,,,37.8378378378,,,,,,,
1116.68,,,,,,,,,,22.2222222222,,,,,,
1118.592,,,,,,,,15.7894736842,,,,,,,37.1794871795,
1122.78,,,,,,,,,,,,22.2222222222,,,,
1123.572,,,,,,,,,36.4864864865,,,,,,,
1124.312,,,,100,,,,,,,,,,,,
1126.072,,,,,,,,,,,,,21.1538461538,,35.8974358974,
1131.72,,,,,,,,,35.1351351351,,,,,,,
1133.252,,,,,,,,,,,,20.8333333333,,,,
1133.76,,,,,,,,,,,,,,,34.6153846154,
1140.532,,,,,,,,,33.7837837838,,,,,,,
1141.68,,,,,,,,,,,,,,,33.3333333333,
1144.82,,,,,,,,,,,,19.4444444444,19.2307692308,,,
1148.54,,,,,,,,,,,,,,14.2857142857,,
1149.86,,,,,,,,13.1578947368,32.4324324324,,,,,,32.0512820513,
1156.78,,,,,,,,,,,,18.0555555556,,,,
1158.24,,,,,,,,,31.0810810811,,,,,,30.7692307692,
1160.392,,,,,,,,,,,,,17.3076923077,,,
1165.48,,,,,,,,,,16.6666666667,,,,,,
1166.78,,,,,,,,,,,,,,,29.4871794872,
1167.232,,,,,,,,,29.7297297297,,,,,,,
1168.08,,,,,,,,,,,,16.6666666667,,,,
1175.64,,,,,,,,,,,,,,,28.2051282051,
1176.68,,,,,,,,,28.3783783784,,,,,,,
1181.08,,,,,,,,,,,,15.2777777778,15.3846153846,,,
1184.06,,,,,,,,10.5263157895,,,,,,,,
1184.762,,,,,,,,,,,,,,,26.9230769231,
1185.472,,,,,,,,,27.027027027,,,,,,,
1187.752,,,,,,,,,,,,,,10.7142857143,,
1188.08,,,,,,,,,,,,,,,,2.8571428571
1193.278,,,,,,,,,,,,,,,25.641025641,
1194.592,,,,,,,,,25.6756756757,,,,,,,
1194.66,,,,,,,,,,,,13.8888888889,,,,
1197.8,,,,,,,,,,,,,13.4615384615,,,
1201.722,,,,,,,,,,,,,,,24.358974359,
1204.088,,,,,,,,,24.3243243243,,,,,,,
1209.72,,,,,,,,,,,,12.5,,,,
1210.816,,,,,,,,,,,,,,,23.0769230769,
1214.348,,,,,,,,,22.972972973,,,,,,,
1219.92,,,,,,,,,,,,,,,21.7948717949,
1221.048,,,,,,,,,,,,,11.5384615385,,,
1221.46,,,,,,,,,,11.1111111111,,,,,,
1221.768,,,,,,,,7.8947368421,,,,,,,,
1223.84,,,,,,,,,21.6216216216,,,11.1111111111,,,,
1229.144,,,,,,,,,,,,,,,20.5128205128,
1231.072,,,,,,,,,,,,,,7.1428571429,,
1233.416,,,,,,,,,20.2702702703,,,,,,,
1238.98,,,,,,,,,,,,,9.6153846154,,19.2307692308,
1239.464,,,,,,,,,,,,9.7222222222,,,,
1242.472,4,,,,,,,,,,,,,,,
1244.168,,,,,,,,,18.9189189189,,,,,,,
1248.872,,,,,,,,,,,,,,,17.9487179487,
1255.592,,,,,,,,,17.5675675676,,,,,,,
1258.28,,,,,,,,,,,,8.3333333333,,,,
1259.2,,,,,,,,,,,,,,,16.6666666667,
1262.46,,,,,,,,5.2631578947,,,,,,,,
1265.32,,,,,,,,,,,,,7.6923076923,,,
1265.672,,,,,,,,,16.2162162162,,,,,,,
1269.94,,,,,,,,,,,,,,,15.3846153846,
1272.112,,,99,,,,,,,,,,,,,
1274.628,,,98,,,,,,,,,,,,,
1276.08,,,,,,,,,14.8648648649,,,,,,,
1277.488,,,97,,,,,,,,,,,,,
1278.952,,,,,,,,,,,,6.9444444444,,,,
1279.74,,,,,,,,,,,,,,3.5714285714,,
1280.348,,,96,,,,,,,,,,,,,
1281.232,,,,,,,,,,,,,,,14.1025641026,
1283.512,,,95,96.2962962963,,,,,,,,,,,,
1285.18,,,,,,,,,,,,,5.7692307692,,,
1286.068,,,94,,,,,,,,,,,,,
1286.48,,,,,,,,,,5.5555555556,,,,,,
1288.072,,,,,,,,,13.5135135135,,,,,,,
1288.928,,,93,,,,,,,,,,,,,
1291.788,,,92,,,,,,,,,,,,,
1292.66,,,,,,,,,,,,,,,12.8205128205,
1293.64,8,4,,,,,,,,,,,,,,
1294.912,,,91,,,,,,,,,,,,,
1297.508,,,90,,,,,,,,,,,,,
1299.472,,,,,,,,,,,,5.5555555556,,,,
1300.4,,,89,,,,,,12.1621621622,,,,,,,
1303.228,,,88,,,,2.8571428571,,,,,,,,,5.7142857143
1306.312,,,87,,,,,,,,,,,,,
1307,,,,,,,,,,,,,,,11.5384615385,
1308.948,,,86,,,,,,,,,,,,,
1311.808,,,85,,,,,,,,,,,,,
1314.668,,,,,,,,,10.8108108108,,,,,,,
1314.76,,,84,,,,5.7142857143,,,,,,,,,
1315.58,,,,,,,,,,,,,3.8461538462,,,
1317.712,,,83,,,,,,,,,,,,,
1320.388,,,82,,,,,,,,,,,,,
1322.272,,,,,,,,,,,,,,,10.2564102564,
1322.74,,,,,,,,,,,,4.1666666667,,,,
1323.248,,,81,,,,,,,,,,,,,
1326.108,,,80,,,,,,,,,,,,,
1327.38,,,,,,,,,,,3.2258064516,,,,,
1328.968,,,79,,,,,,,,,,,,,
1329.94,,,,,,,8.5714285714,7.8947368421,9.4594594595,,,,,,,
1332.18,,,78,92.5925925926,,,,,,,,,,,,8.5714285714
1332.58,,,,,6.6666666667,,,,,,,,,,,
1334.688,,,77,,,,,,,,,,,,,
1337.548,,,76,,,,,,,,,,,,,
1340.408,,,75,,,,,,,,,,,,,
1342.06,12,8,,,,,11.4285714286,,,,6.4516129032,,,7.1428571429,8.9743589744,
1343.268,,,74,,,,,,,,,,,,,
1346.128,,,73,,,,,,,,,,,,,
1348.988,,,72,,,,,,,,,,,,,
1349.64,,,,,,,14.2857142857,10.5263157895,,,,,,,,11.4285714286
1351.848,,,71,,,,,,,,,,,,,
1353.94,,,,,,,,,,,9.6774193548,2.7777777778,,,,
1354.708,,,70,,,,,,,,,,,,,
1355.58,,,,,13.3333333333,,,,,,,,,,,
1357.568,,,69,,,,,,,,,,,,,
1358.02,,,,,,,17.1428571429,,,,,,,,,
1358.58,,,,,,5.2631578947,,,,,,,,,,
1360.428,,,68,,,,,,,,,,,,,
1362.028,,,,88.8888888889,,,,,,,,,,,,
1363.288,,,67,,,,,,,,,,,,,
1366.148,,,66,,,,,,,,,,,,,
1367.1,,,,,,,,,,,12.9032258065,,,,,
1367.48,,,,,,,,,,,,,,,,14.2857142857
1367.98,,,,,,,20,13.1578947368,,,,,5.7692307692,10.7142857143,,
1369.008,,,65,,,,,,,,,,,,,
1371.868,,,64,,,,,,,,,,,,,
1374.728,,,63,,,,,,,,,,,,,
1377.588,,,62,,,,,,,,,,,,,
1378.64,,,,,,,,,,,16.1290322581,,,,,
1379.18,,,,,20,,,,,,,,,,,
1380.448,16,12,,,,,22.8571428571,15.7894736842,10.8108108108,,,,,,,17.1428571429
1380.78,,,61,,,10.5263157895,,,,,,,,,,
1383.308,,,60,,,,,,,,,,,,,
1386.168,,,59,,,,25.7142857143,,,,,,,,,
1387.628,,,,85.1851851852,,,,,,,,,,,,
1388.58,,,,,,,,,,,,,7.6923076923,14.2857142857,,
1389.24,,,58,,,,,,,11.1111111111,19.3548387097,,,,,
1391.888,,,57,,,,,,,,,,,,,
1392.8,,,,,,,28.5714285714,18.4210526316,,,,,,,,20
1394.748,,,56,,,,,,,,,,,,,
1397.608,,,55,,,,,,,,,,,,,
1398.58,,,,,26.6666666667,,,,,,22.5806451613,,,,,
1400.468,,,54,,,15.7894736842,31.4285714286,,,,,,,,,
1403.328,,,53,,,,,,,,,,,,,
1404,,,,,,,,21.0526315789,12.1621621622,,,,,,10.2564102564,22.8571428571
1406.38,,,52,,,,,,,,,,9.6153846154,17.8571428571,,
1409.28,,,51,,,,34.2857142857,,,,25.8064516129,,,,,
1410.228,,,,81.4814814815,,,,,,,,,,,,
1411.908,,,50,,,,,,,,,,,,,
1413.84,,,,,,,,23.6842105263,,,,,,,,25.7142857143
1414.768,,,49,,,,,,,,,,,,,
1417.06,20,16,,,33.3333333333,,37.1428571429,,,,29.0322580645,,,,,
1417.72,,,48,,,21.0526315789,,,,,,,,,,
1419.5,,,,,,,,,13.5135135135,,,,,,,
1420.488,,,47,,,,,,,,,,,,,
1422.04,,,,,,,,,,,,,11.5384615385,21.4285714286,,
1422.72,,,,,,,40,26.3157894737,,,,,,,,28.5714285714
1423.348,,,46,,,,,,,,,,,,,
1425.78,,,,,,,,,,,32.2580645161,,,,,
1426.208,,,45,,,,,,,,,,,,,
1426.82,,,,,,,,,,,,,,,11.5384615385,
1428.7,,,,,,,42.8571428571,,,,,,,,,
1429.068,,,44,,,,,,,,,,,,,
1430.32,,,,,,,,28.9473684211,14.8648648649,,,,,,,
1431.028,,,,77.7777777778,,,,,,,,,,,,31.4285714286
1431.928,,,43,,,,,,,,,,,,,
1432.64,,,,,,,,,,16.6666666667,,,,,,
1433.38,,,,,40,26.3157894737,,,,,,,,,,
1434.788,,,42,,,,,,,,,,,,,
1435.66,,,,,,,45.7142857143,,,,35.4838709677,4.1666666667,13.4615384615,25,,
1437.648,,,41,,,,,,,,,,,,,
1438.44,,,,,,,,31.5789473684,,,,,,,,
1439.5,,,,,,,,,16.2162162162,,,,,,,34.2857142857
1440,20,16,41,77.7777777778,40,26.3157894737,45.7142857143,31.5789473684,16.2162162162,16.6666666667,35.4838709677,4.1666666667,13.4615384615,25,11.5384615385,34.2857142857
