Time (min),clk_ANIMO,CLK_ANIMO,cry_ANIMO,CRY_ANIMO,cwo_ANIMO,CWO_ANIMO,CYC/CLK_ANIMO,pdp1_ANIMO,PDP1_ANIMO,PER_ANIMO,per_ANIMO,PER/TIM-p_ANIMO,TIM_ANIMO,tim_ANIMO,VRI_ANIMO,vri_ANIMO
1369.4,,,,,,76.1904761905,,,,52.6315789474,,,,,,
1370.08,52,,,,,,,,49.3506493506,,,,,,,
1370.92,,,,,,,,,,,,,56.862745098,,,
1371.16,,,,,,,,,,,,,,80,,82.5
1372.52,,,,,,,,,,,,,,,32.5301204819,
1372.808,,,,,,,,80,50.6493506494,,,,,,,
1374.76,,,,,,,,,,,,16.1764705882,58.8235294118,,,
1375.6,,,,,,,,,51.9480519481,,,,,,,
1375.72,,,,,,,87.1794871795,,,,,,,,33.734939759,
1378.26,,44,,,,,,,53.2467532468,,,,,,,
1379.32,,,,,,,,,,,,,60.7843137255,,34.9397590361,85
1379.668,,,,,,,,82.2222222222,,,,,,,,
1380.26,,,,,,,,,,,,17.6470588235,,,,
1380.54,,,,,,,,,54.5454545455,,,,,83.3333333333,,
1381.24,,,,,,80.9523809524,,,,57.8947368421,,,,,,
1382.4,56,,,,,,,,,,,,,,36.1445783133,
1383.308,,,,,,,,,55.8441558442,,,,62.7450980392,,,
1384.9,,,,,,,,,,,,19.1176470588,,,,
1385.86,,,,,,,,,,,,,,,37.3493975904,
1386.168,,,,,,,,,57.1428571429,,,,,,,
1387.66,,,,,,,,84.4444444444,,,,,64.7058823529,,,
1388.8,,,,,,,,,58.4415584416,,,,,,,
1389.04,,,,,,,,,,,,,,,38.5542168675,87.5
1389.82,,,,,,,84.6153846154,,,,,20.5882352941,,,,
1391.148,,,,,,,,,59.7402597403,,,,,,,
1391.888,,,,,,,,,,,,,66.6666666667,86.6666666667,,
1392.34,,,,,,,,,,,,,,,39.7590361446,
1393.12,,,,,,,,,,63.1578947368,,,,,,
1394.14,,,,,,,,,61.038961039,,,,,,,
1394.36,60,48,,,,,,,,,,22.0588235294,,,,
1395.68,,,,,,85.7142857143,,,,,,,,,40.9638554217,
1396.26,,,1,,,,,,,,,,,,,
1396.56,,,,,,,,,62.3376623377,,,,68.6274509804,,,
1398.82,,,,,,,,,,,,23.5294117647,,,,
1399.06,,,,,,,,86.6666666667,,,,,,,,
1399.22,,,,,,,,,63.6363636364,,,,,,42.1686746988,
1401,,,2,,,,,,,,,,70.5882352941,,,
1401.94,,,,,,,,,64.9350649351,,,,,,,
1402.48,,,,,,,,,,,,,,,43.3734939759,
1403.02,,,,,82.3529411765,,82.0512820513,,,,85.7142857143,25,,,,
1404.928,,,,,,,,,66.2337662338,,,,,,,
1405.168,,,3,,,,,,,,,,,,,
1406.12,64,,,,,,,,,,,,,,,
1406.16,,,,,,,,,,,,,72.5490196078,,44.578313253,
1406.5,,52,,,,,,,,68.4210526316,,,,,,
1406.96,,,,,,,,,,,,26.4705882353,,,,
1407.7,,,,,,,,,67.5324675325,,,,,90,,90
1408.108,,,4,,,,,,,,,,,,,
1409.28,,,,,,,,,,,,,,,45.7831325301,
1410.4,,,,,,,,,68.8311688312,,,,,,,
1410.968,,,5,,,,,,,,,27.9411764706,74.5098039216,,,
1412.66,,,,,,,,,,,,,,,46.9879518072,
1413.58,,,6,,,,,88.8888888889,70.1298701299,,,,,,,
1415.02,,,,,,,,,,,,29.4117647059,,,,
1416.18,,,7,,,,,,71.4285714286,,,,76.4705882353,,48.1927710843,
1418.148,68,,8,,,,,,,,,,,,,
1418.848,,56,,,,,,,,,,,,,,
1419.14,,,,,,,,,72.7272727273,,,30.8823529412,,,,
1419.66,,,,,,,,,,73.6842105263,,,,,49.3975903614,
1420.188,,,9,,,,,,,,,,,,,
1421.64,,,,,,90.4761904762,,,,,82.8571428571,,,,,
1422,,,,,,,,,,,,,78.431372549,,,
1422.1,,,10,,,,,,74.025974026,,,,,,,
1423.04,,,,,,,79.4871794872,,,,,32.3529411765,,,50.6024096386,
1423.892,,,11,,,,,,,,,,,,,
1425.02,,,,,,,,,75.3246753247,,,,,,,
1425.688,,,12,3.7037037037,,,,,,,,,,,,
1426.64,,,,,,,,,,,,33.8235294118,,,51.8072289157,
1427.372,,,13,,,,,,,,,,,,,
1428.1,,,,,,,,,76.6233766234,,,,80.3921568627,,,
1428.966,,,14,,,,,,,,,,,,,
1429.38,72,,,,,,,,,,,,,,,
1430.476,,,,,,,,,,,,,,,53.0120481928,
1430.7,,60,15,,76.4705882353,,76.9230769231,,,,,35.2941176471,,,,
1431.24,,,,,,,,,77.9220779221,,,,,,,
1431.986,,,16,,,,,,,,80,,,,,
1433.78,,,17,,,,,,,,,,,,54.2168674699,
1434.74,,,,,,,,,,,,36.7647058824,,,,
1434.808,,,18,,,,,,79.2207792208,,,,82.3529411765,,,
1435.32,,,,,,,,,,78.9473684211,,,,,,
1436.174,,,19,,,,,,,,,,,,,
1437.76,,,20,,,,,,,,,,,,55.421686747,
1437.94,,,,,,,,,80.5194805195,,,38.2352941176,,,,
1438.782,,,21,,,,,,,,,,,,,
1440,72,60,21,3.7037037037,76.4705882353,90.4761904762,76.9230769231,88.8888888889,80.5194805195,78.9473684211,80,38.2352941176,82.3529411765,90,55.421686747,90
